date,department_id,department_name,priority,tickets_created,tickets_closed,sla_breached_tickets,sla_breach_rate,avg_first_response_hours,avg_resolution_hours,avg_satisfaction_score
2025-10-31,dep_03,customer success,medium,5,5,0,0.00,15.85,26.41,4.28
2025-10-31,dep_04,trust and safety,medium,1,0,1,1.00,28.85,5105.97,0.00
2025-10-31,dep_05,platform operations,low,3,3,0,0.00,40.96,60.12,4.50
2025-10-31,dep_05,platform operations,medium,1,1,1,1.00,5.93,59.59,3.80
2025-11-01,dep_01,technical support,medium,1,1,0,0.00,10.88,11.38,4.20
2025-11-01,dep_02,billing support,critical,1,1,0,0.00,0.86,3.08,4.50
2025-11-01,dep_02,billing support,high,1,1,0,0.00,2.17,8.16,5.00
2025-11-01,dep_02,billing support,low,1,1,0,0.00,18.00,42.32,4.20
2025-11-01,dep_02,billing support,medium,4,4,0,0.00,10.27,17.74,4.83
2025-11-01,dep_03,customer success,high,1,1,0,0.00,6.20,6.90,4.40
2025-11-01,dep_03,customer success,low,2,2,0,0.00,25.68,39.08,4.60
2025-11-01,dep_05,platform operations,medium,1,1,1,1.00,14.39,68.16,3.50
2025-11-02,dep_01,technical support,critical,1,1,1,1.00,0.61,16.34,2.30
2025-11-02,dep_01,technical support,low,2,2,0,0.00,17.22,66.83,4.35
2025-11-02,dep_01,technical support,medium,3,3,0,0.00,6.76,26.09,4.67
2025-11-02,dep_02,billing support,high,1,1,0,0.00,2.58,9.79,5.00
2025-11-02,dep_02,billing support,low,1,1,0,0.00,26.11,26.61,4.40
2025-11-02,dep_02,billing support,medium,2,2,0,0.00,9.42,12.27,5.00
2025-11-02,dep_03,customer success,critical,1,1,1,1.00,0.78,16.73,3.60
2025-11-02,dep_03,customer success,medium,1,1,1,1.00,14.31,48.15,3.80
2025-11-02,dep_04,trust and safety,medium,1,1,0,0.00,16.97,25.37,4.70
2025-11-02,dep_05,platform operations,high,3,2,2,0.67,5.31,1707.23,3.25
2025-11-02,dep_05,platform operations,medium,3,3,2,0.67,18.80,52.74,3.80
2025-11-03,dep_01,technical support,critical,1,1,0,0.00,1.40,6.22,4.40
2025-11-03,dep_01,technical support,high,3,3,2,0.67,7.58,24.46,3.93
2025-11-03,dep_01,technical support,low,2,2,1,0.50,38.27,58.31,4.35
2025-11-03,dep_01,technical support,medium,6,6,2,0.33,18.03,48.54,4.08
2025-11-03,dep_02,billing support,high,3,3,0,0.00,5.84,12.00,4.50
2025-11-03,dep_02,billing support,low,5,5,0,0.00,13.16,22.73,4.68
2025-11-03,dep_02,billing support,medium,4,4,0,0.00,13.00,26.24,4.72
2025-11-03,dep_03,customer success,low,6,6,0,0.00,33.98,44.37,4.70
2025-11-03,dep_03,customer success,medium,5,5,0,0.00,14.81,27.86,4.36
2025-11-03,dep_04,trust and safety,medium,1,1,0,0.00,15.55,38.70,4.50
2025-11-03,dep_05,platform operations,critical,1,1,1,1.00,0.80,15.23,2.80
2025-11-03,dep_05,platform operations,high,2,1,1,0.50,4.72,2521.89,4.90
2025-11-03,dep_05,platform operations,low,1,1,1,1.00,27.39,145.06,4.10
2025-11-03,dep_05,platform operations,medium,3,3,3,1.00,30.12,73.31,3.47
2025-11-04,dep_01,technical support,high,2,2,0,0.00,2.59,9.73,4.55
2025-11-04,dep_01,technical support,low,5,4,1,0.20,27.12,1035.44,4.53
2025-11-04,dep_01,technical support,medium,6,6,1,0.17,12.59,32.31,4.42
2025-11-04,dep_02,billing support,high,3,3,0,0.00,3.31,7.52,4.87
2025-11-04,dep_02,billing support,low,1,1,0,0.00,12.30,12.80,4.50
2025-11-04,dep_02,billing support,medium,4,4,0,0.00,17.56,23.20,4.33
2025-11-04,dep_03,customer success,low,2,2,0,0.00,25.55,30.45,4.55
2025-11-04,dep_03,customer success,medium,2,2,0,0.00,18.66,19.16,4.85
2025-11-04,dep_04,trust and safety,high,2,2,1,0.50,16.21,25.89,3.65
2025-11-04,dep_04,trust and safety,low,1,1,0,0.00,27.40,27.90,4.20
2025-11-04,dep_04,trust and safety,medium,1,1,1,1.00,19.44,57.92,3.50
2025-11-04,dep_05,platform operations,critical,1,1,1,1.00,2.03,27.32,2.30
2025-11-04,dep_05,platform operations,high,3,3,0,0.00,6.93,13.53,4.17
2025-11-04,dep_05,platform operations,low,4,4,1,0.25,52.72,58.30,4.28
2025-11-04,dep_05,platform operations,medium,3,3,0,0.00,21.14,40.10,4.47
2025-11-05,dep_01,technical support,critical,1,1,1,1.00,0.66,7.74,2.90
2025-11-05,dep_01,technical support,high,2,2,1,0.50,5.10,19.21,3.50
2025-11-05,dep_01,technical support,low,2,2,0,0.00,23.95,33.53,4.70
2025-11-05,dep_01,technical support,medium,4,4,1,0.25,14.00,44.33,3.85
2025-11-05,dep_02,billing support,high,4,4,0,0.00,3.78,12.54,4.62
2025-11-05,dep_02,billing support,low,2,2,0,0.00,17.91,19.91,4.65
2025-11-05,dep_02,billing support,medium,3,3,0,0.00,9.34,17.17,4.80
2025-11-05,dep_03,customer success,low,1,1,0,0.00,49.36,49.86,5.00
2025-11-05,dep_03,customer success,medium,4,4,0,0.00,12.75,34.03,4.30
2025-11-05,dep_04,trust and safety,critical,1,1,0,0.00,1.19,6.64,4.30
2025-11-05,dep_05,platform operations,critical,1,1,1,1.00,2.36,16.69,2.40
2025-11-05,dep_05,platform operations,medium,1,1,1,1.00,18.33,47.67,3.70
2025-11-06,dep_01,technical support,high,1,1,0,0.00,4.14,7.02,4.80
2025-11-06,dep_01,technical support,low,4,4,0,0.00,15.96,32.31,4.78
2025-11-06,dep_01,technical support,medium,7,7,0,0.00,12.66,18.56,4.54
2025-11-06,dep_02,billing support,critical,1,0,1,1.00,0.99,4952.73,0.00
2025-11-06,dep_02,billing support,high,3,3,1,0.33,5.69,14.59,4.30
2025-11-06,dep_02,billing support,low,2,2,0,0.00,27.52,42.64,4.90
2025-11-06,dep_02,billing support,medium,2,2,0,0.00,6.85,20.89,4.45
2025-11-06,dep_03,customer success,critical,1,1,0,0.00,1.01,5.46,4.90
2025-11-06,dep_03,customer success,medium,3,3,0,0.00,17.68,21.07,4.87
2025-11-06,dep_04,trust and safety,medium,2,2,0,0.00,20.57,37.89,4.20
2025-11-06,dep_05,platform operations,critical,1,0,1,1.00,1.38,4948.30,0.00
2025-11-06,dep_05,platform operations,low,2,2,1,0.50,37.92,72.38,4.50
2025-11-06,dep_05,platform operations,medium,1,1,1,1.00,44.82,65.53,3.40
2025-11-07,dep_01,technical support,high,1,1,1,1.00,3.35,28.02,3.10
2025-11-07,dep_01,technical support,low,2,2,0,0.00,37.00,72.86,4.55
2025-11-07,dep_01,technical support,medium,6,6,0,0.00,16.46,26.89,4.45
2025-11-07,dep_02,billing support,high,1,1,0,0.00,3.92,11.42,4.60
2025-11-07,dep_02,billing support,medium,3,3,0,0.00,10.20,17.62,4.67
2025-11-07,dep_03,customer success,critical,1,1,0,0.00,1.19,2.71,4.70
2025-11-07,dep_03,customer success,high,2,2,0,0.00,3.74,11.69,4.55
2025-11-07,dep_03,customer success,low,2,2,1,0.50,47.84,81.69,4.70
2025-11-07,dep_03,customer success,medium,4,4,0,0.00,16.59,23.26,4.62
2025-11-07,dep_04,trust and safety,high,1,0,1,1.00,3.11,4931.58,0.00
2025-11-07,dep_05,platform operations,high,1,1,1,1.00,10.28,57.91,2.60
2025-11-07,dep_05,platform operations,medium,2,2,1,0.50,15.14,49.55,3.85
2025-11-08,dep_01,technical support,high,3,3,0,0.00,5.15,9.46,4.50
2025-11-08,dep_01,technical support,low,2,2,0,0.00,40.55,43.38,4.65
2025-11-08,dep_01,technical support,medium,2,2,0,0.00,10.09,32.42,4.80
2025-11-08,dep_02,billing support,medium,2,2,0,0.00,10.39,27.55,4.70
2025-11-08,dep_03,customer success,high,2,2,0,0.00,3.30,10.70,4.40
2025-11-08,dep_03,customer success,low,1,1,0,0.00,36.66,37.16,4.70
2025-11-08,dep_03,customer success,medium,2,2,0,0.00,19.54,32.31,4.45
2025-11-08,dep_04,trust and safety,high,2,2,0,0.00,5.89,13.63,4.55
2025-11-08,dep_04,trust and safety,low,1,1,0,0.00,30.06,71.20,4.40
2025-11-08,dep_05,platform operations,critical,1,1,1,1.00,3.70,52.40,1.80
2025-11-08,dep_05,platform operations,high,1,1,1,1.00,4.49,64.36,2.60
2025-11-08,dep_05,platform operations,medium,1,1,1,1.00,11.18,79.24,3.30
2025-11-09,dep_01,technical support,critical,1,1,1,1.00,0.87,7.30,3.20
2025-11-09,dep_01,technical support,high,3,3,1,0.33,5.72,16.20,4.00
2025-11-09,dep_01,technical support,low,2,2,0,0.00,36.32,46.49,4.70
2025-11-09,dep_01,technical support,medium,2,2,1,0.50,8.93,26.88,3.90
2025-11-09,dep_02,billing support,high,1,1,1,1.00,5.35,27.32,3.00
2025-11-09,dep_02,billing support,low,4,4,0,0.00,21.91,35.49,4.67
2025-11-09,dep_02,billing support,medium,3,3,0,0.00,10.47,17.88,4.67
2025-11-09,dep_03,customer success,critical,1,1,0,0.00,1.77,3.91,4.80
2025-11-09,dep_03,customer success,medium,1,1,1,1.00,32.99,61.69,3.30
2025-11-09,dep_04,trust and safety,medium,2,2,1,0.50,29.12,52.94,3.95
2025-11-09,dep_05,platform operations,medium,2,2,1,0.50,7.22,44.27,3.55
2025-11-10,dep_01,technical support,high,2,2,1,0.50,2.77,15.25,3.95
2025-11-10,dep_01,technical support,low,4,4,0,0.00,29.96,49.09,4.78
2025-11-10,dep_01,technical support,medium,5,5,1,0.20,12.91,30.78,4.60
2025-11-10,dep_02,billing support,high,2,2,1,0.50,3.93,14.17,3.55
2025-11-10,dep_02,billing support,low,1,1,0,0.00,18.96,29.43,4.70
2025-11-10,dep_02,billing support,medium,6,6,1,0.17,16.70,40.47,4.25
2025-11-10,dep_03,customer success,high,4,3,1,0.25,5.03,1221.64,4.63
2025-11-10,dep_03,customer success,low,3,3,0,0.00,23.45,25.38,4.77
2025-11-10,dep_03,customer success,medium,3,3,0,0.00,19.57,37.99,4.73
2025-11-10,dep_04,trust and safety,low,1,1,0,0.00,69.19,69.69,4.70
2025-11-10,dep_04,trust and safety,medium,2,2,2,1.00,26.58,89.78,3.35
2025-11-10,dep_05,platform operations,critical,1,1,1,1.00,1.06,10.99,3.30
2025-11-10,dep_05,platform operations,high,2,2,2,1.00,6.83,36.36,2.65
2025-11-10,dep_05,platform operations,medium,2,2,1,0.50,12.23,44.96,3.80
2025-11-11,dep_01,technical support,high,1,1,0,0.00,3.55,4.76,4.70
2025-11-11,dep_01,technical support,low,1,1,0,0.00,10.77,32.47,4.50
2025-11-11,dep_01,technical support,medium,7,6,2,0.29,11.43,712.93,4.58
2025-11-11,dep_02,billing support,high,3,3,0,0.00,2.93,7.66,4.60
2025-11-11,dep_02,billing support,low,1,1,0,0.00,10.01,16.45,4.50
2025-11-11,dep_02,billing support,medium,5,5,1,0.20,14.10,23.40,4.64
2025-11-11,dep_03,customer success,critical,1,1,1,1.00,1.69,19.38,3.20
2025-11-11,dep_03,customer success,low,3,3,0,0.00,24.52,33.61,4.60
2025-11-11,dep_03,customer success,medium,2,2,0,0.00,11.76,27.04,4.60
2025-11-11,dep_04,trust and safety,high,2,1,2,1.00,5.41,2433.52,3.40
2025-11-11,dep_04,trust and safety,medium,1,1,1,1.00,36.16,86.85,3.50
2025-11-11,dep_05,platform operations,high,1,1,1,1.00,6.12,35.98,3.20
2025-11-11,dep_05,platform operations,medium,2,2,2,1.00,23.86,48.62,3.50
2025-11-12,dep_01,technical support,high,1,1,0,0.00,7.82,9.02,5.00
2025-11-12,dep_01,technical support,low,2,2,0,0.00,41.28,59.01,4.75
2025-11-12,dep_01,technical support,medium,6,6,2,0.33,14.22,42.13,4.23
2025-11-12,dep_02,billing support,critical,2,2,0,0.00,0.72,4.96,4.45
2025-11-12,dep_02,billing support,low,3,3,0,0.00,18.46,18.96,4.80
2025-11-12,dep_02,billing support,medium,5,4,2,0.40,17.77,990.19,4.60
2025-11-12,dep_03,customer success,critical,1,1,0,0.00,0.94,7.49,4.70
2025-11-12,dep_03,customer success,low,1,1,0,0.00,25.04,30.39,4.80
2025-11-12,dep_03,customer success,medium,5,5,1,0.20,14.15,32.13,4.18
2025-11-12,dep_04,trust and safety,high,1,0,1,1.00,5.53,4812.92,0.00
2025-11-12,dep_04,trust and safety,medium,1,1,0,0.00,38.92,39.42,4.80
2025-11-12,dep_05,platform operations,critical,1,1,0,0.00,0.79,5.74,4.70
2025-11-12,dep_05,platform operations,low,2,2,0,0.00,18.07,60.04,4.60
2025-11-12,dep_05,platform operations,medium,1,1,1,1.00,18.27,52.55,3.90
2025-11-13,dep_01,technical support,critical,2,2,0,0.00,1.98,4.58,4.45
2025-11-13,dep_01,technical support,high,3,3,1,0.33,3.42,17.11,4.07
2025-11-13,dep_01,technical support,low,3,3,1,0.33,26.06,48.68,4.47
2025-11-13,dep_01,technical support,medium,5,5,1,0.20,14.61,26.15,4.46
2025-11-13,dep_02,billing support,critical,1,1,1,1.00,1.40,11.79,2.70
2025-11-13,dep_02,billing support,low,1,1,0,0.00,22.41,22.91,5.00
2025-11-13,dep_02,billing support,medium,4,4,0,0.00,13.05,19.38,4.83
2025-11-13,dep_03,customer success,high,2,2,0,0.00,3.15,10.45,4.60
2025-11-13,dep_03,customer success,low,6,5,1,0.17,24.05,845.45,4.72
2025-11-13,dep_03,customer success,medium,5,5,2,0.40,13.08,43.98,3.90
2025-11-13,dep_05,platform operations,medium,2,2,1,0.50,14.47,68.44,3.55
2025-11-14,dep_01,technical support,high,2,2,0,0.00,5.04,9.95,4.65
2025-11-14,dep_01,technical support,low,3,3,1,0.33,17.24,95.61,4.37
2025-11-14,dep_01,technical support,medium,5,5,1,0.20,17.21,31.81,4.34
2025-11-14,dep_02,billing support,critical,1,1,0,0.00,1.02,4.81,4.00
2025-11-14,dep_02,billing support,high,2,2,0,0.00,3.67,11.14,4.50
2025-11-14,dep_02,billing support,low,1,1,0,0.00,37.25,37.75,5.00
2025-11-14,dep_02,billing support,medium,4,4,1,0.25,9.84,30.58,4.45
2025-11-14,dep_03,customer success,high,1,1,0,0.00,2.35,8.97,5.00
2025-11-14,dep_03,customer success,low,3,3,0,0.00,16.93,41.48,4.73
2025-11-14,dep_03,customer success,medium,1,1,0,0.00,4.04,15.83,5.00
2025-11-14,dep_04,trust and safety,medium,1,0,1,1.00,47.31,4760.98,0.00
2025-11-14,dep_05,platform operations,medium,7,6,3,0.43,20.99,721.83,4.15
2025-11-15,dep_01,technical support,critical,1,1,1,1.00,0.57,7.61,2.80
2025-11-15,dep_01,technical support,high,3,3,2,0.67,1.85,20.55,3.47
2025-11-15,dep_01,technical support,low,1,1,0,0.00,22.88,49.00,4.70
2025-11-15,dep_01,technical support,medium,2,2,0,0.00,14.57,35.95,4.40
2025-11-15,dep_02,billing support,critical,1,1,0,0.00,1.97,3.93,4.10
2025-11-15,dep_02,billing support,medium,3,3,0,0.00,12.58,18.92,4.53
2025-11-15,dep_03,customer success,high,2,1,1,0.50,3.58,2378.02,4.90
2025-11-15,dep_03,customer success,low,1,1,0,0.00,17.87,18.37,5.00
2025-11-15,dep_03,customer success,medium,1,1,0,0.00,24.80,25.30,4.40
2025-11-15,dep_05,platform operations,high,1,1,0,0.00,8.65,11.76,4.10
2025-11-15,dep_05,platform operations,low,1,1,0,0.00,19.39,24.10,5.00
2025-11-16,dep_02,billing support,low,1,1,0,0.00,30.24,30.74,5.00
2025-11-16,dep_02,billing support,medium,1,1,0,0.00,7.74,31.18,4.30
2025-11-16,dep_03,customer success,low,1,1,0,0.00,51.89,52.39,4.20
2025-11-16,dep_04,trust and safety,medium,1,1,0,0.00,22.84,39.91,4.60
2025-11-16,dep_05,platform operations,low,1,1,1,1.00,16.57,105.34,3.70
2025-11-16,dep_05,platform operations,medium,1,1,1,1.00,37.60,65.49,3.20
2025-11-17,dep_01,technical support,high,3,3,1,0.33,4.17,21.36,3.80
2025-11-17,dep_01,technical support,low,5,5,0,0.00,34.20,56.39,4.76
2025-11-17,dep_01,technical support,medium,7,7,1,0.14,17.13,38.38,4.20
2025-11-17,dep_02,billing support,high,1,1,0,0.00,3.90,11.40,4.80
2025-11-17,dep_02,billing support,medium,3,3,1,0.33,9.99,25.51,4.23
2025-11-17,dep_03,customer success,high,1,1,1,1.00,5.09,88.10,2.40
2025-11-17,dep_03,customer success,low,3,3,0,0.00,30.54,73.97,4.17
2025-11-17,dep_03,customer success,medium,7,7,0,0.00,13.69,21.75,4.44
2025-11-17,dep_04,trust and safety,high,1,1,1,1.00,6.90,29.53,3.10
2025-11-17,dep_04,trust and safety,medium,1,1,0,0.00,18.96,43.07,4.70
2025-11-17,dep_05,platform operations,high,1,1,0,0.00,5.34,10.21,4.30
2025-11-17,dep_05,platform operations,medium,5,5,2,0.40,17.61,102.00,3.68
2025-11-18,dep_01,technical support,critical,1,1,0,0.00,1.38,6.00,4.30
2025-11-18,dep_01,technical support,high,1,1,0,0.00,3.91,5.14,4.80
2025-11-18,dep_01,technical support,low,1,1,0,0.00,9.52,40.42,4.80
2025-11-18,dep_01,technical support,medium,5,5,1,0.20,10.82,29.11,4.46
2025-11-18,dep_02,billing support,low,3,3,0,0.00,21.41,24.09,4.73
2025-11-18,dep_02,billing support,medium,3,3,0,0.00,9.93,11.00,4.63
2025-11-18,dep_03,customer success,low,2,2,0,0.00,32.64,43.24,4.65
2025-11-18,dep_03,customer success,medium,4,4,2,0.50,14.89,56.37,3.90
2025-11-18,dep_04,trust and safety,critical,2,2,1,0.50,1.46,13.84,3.35
2025-11-18,dep_04,trust and safety,high,1,1,0,0.00,2.96,12.25,4.50
2025-11-18,dep_04,trust and safety,medium,2,2,1,0.50,16.11,47.72,4.35
2025-11-18,dep_05,platform operations,critical,1,1,0,0.00,1.11,3.17,4.40
2025-11-18,dep_05,platform operations,high,1,1,1,1.00,7.55,38.22,2.90
2025-11-18,dep_05,platform operations,low,1,1,0,0.00,25.85,39.04,4.30
2025-11-18,dep_05,platform operations,medium,1,1,0,0.00,16.19,18.23,4.30
2025-11-19,dep_01,technical support,high,3,3,2,0.67,4.39,15.80,3.73
2025-11-19,dep_01,technical support,low,5,5,1,0.20,22.62,41.84,4.32
2025-11-19,dep_01,technical support,medium,2,2,1,0.50,16.19,38.76,4.50
2025-11-19,dep_02,billing support,high,1,1,0,0.00,4.72,9.52,4.40
2025-11-19,dep_02,billing support,low,3,3,1,0.33,31.13,84.66,4.03
2025-11-19,dep_02,billing support,medium,5,5,1,0.20,9.18,17.31,4.56
2025-11-19,dep_03,customer success,high,1,1,0,0.00,5.32,11.25,4.50
2025-11-19,dep_03,customer success,low,3,3,0,0.00,14.62,43.38,4.37
2025-11-19,dep_03,customer success,medium,2,2,1,0.50,15.18,29.68,4.20
2025-11-19,dep_05,platform operations,critical,1,1,1,1.00,1.02,13.48,2.80
2025-11-19,dep_05,platform operations,low,3,2,2,0.67,34.56,1607.01,4.40
2025-11-20,dep_01,technical support,critical,2,2,0,0.00,0.87,5.17,4.40
2025-11-20,dep_01,technical support,low,2,2,0,0.00,19.88,37.61,4.60
2025-11-20,dep_01,technical support,medium,3,3,1,0.33,8.55,26.64,4.50
2025-11-20,dep_02,billing support,low,3,3,0,0.00,21.91,35.92,4.87
2025-11-20,dep_02,billing support,medium,4,4,0,0.00,11.62,21.68,4.53
2025-11-20,dep_03,customer success,critical,1,1,0,0.00,1.30,3.67,5.00
2025-11-20,dep_03,customer success,high,3,2,2,0.67,3.69,1548.01,3.80
2025-11-20,dep_03,customer success,low,2,2,0,0.00,27.91,45.27,4.80
2025-11-20,dep_03,customer success,medium,3,3,0,0.00,15.99,21.57,4.53
2025-11-20,dep_05,platform operations,low,3,3,0,0.00,28.24,66.39,4.83
2025-11-20,dep_05,platform operations,medium,1,1,0,0.00,21.47,22.17,4.80
2025-11-21,dep_01,technical support,medium,6,6,0,0.00,13.20,28.02,4.65
2025-11-21,dep_02,billing support,high,3,3,0,0.00,3.40,5.68,4.77
2025-11-21,dep_02,billing support,low,5,5,0,0.00,21.92,38.78,4.64
2025-11-21,dep_02,billing support,medium,3,3,0,0.00,12.23,24.56,4.60
2025-11-21,dep_03,customer success,high,2,2,1,0.50,5.79,23.90,3.75
2025-11-21,dep_03,customer success,low,2,2,0,0.00,37.59,38.78,4.65
2025-11-21,dep_03,customer success,medium,2,2,0,0.00,17.31,19.70,4.85
2025-11-21,dep_05,platform operations,low,1,1,0,0.00,35.02,35.52,4.50
2025-11-22,dep_01,technical support,medium,1,1,0,0.00,12.83,16.25,4.80
2025-11-22,dep_02,billing support,high,1,1,0,0.00,3.75,8.18,4.60
2025-11-22,dep_02,billing support,low,1,0,1,1.00,29.54,4570.18,0.00
2025-11-22,dep_05,platform operations,high,2,2,0,0.00,4.75,7.12,4.70
2025-11-22,dep_05,platform operations,medium,1,1,0,0.00,10.43,21.75,4.50
2025-11-23,dep_01,technical support,high,1,1,1,1.00,5.50,24.60,2.70
2025-11-23,dep_01,technical support,medium,2,2,1,0.50,12.75,31.62,3.95
2025-11-23,dep_02,billing support,medium,1,1,0,0.00,6.66,28.64,5.00
2025-11-23,dep_03,customer success,high,2,2,0,0.00,3.96,7.06,4.95
2025-11-23,dep_03,customer success,low,2,2,0,0.00,43.81,44.31,4.75
2025-11-23,dep_03,customer success,medium,3,3,2,0.67,13.84,51.23,4.03
2025-11-23,dep_04,trust and safety,high,1,1,1,1.00,3.97,22.46,2.90
2025-11-23,dep_05,platform operations,high,1,1,0,0.00,11.85,15.85,4.10
2025-11-23,dep_05,platform operations,low,2,2,1,0.50,23.10,74.22,4.15
2025-11-24,dep_01,technical support,critical,1,1,1,1.00,1.29,16.01,3.20
2025-11-24,dep_01,technical support,high,6,6,1,0.17,4.82,13.09,4.38
2025-11-24,dep_01,technical support,low,4,4,1,0.25,58.68,61.37,4.33
2025-11-24,dep_01,technical support,medium,16,16,7,0.44,20.03,48.07,4.03
2025-11-24,dep_02,billing support,critical,1,1,0,0.00,1.48,7.10,4.50
2025-11-24,dep_02,billing support,high,3,3,2,0.67,5.45,13.21,3.57
2025-11-24,dep_02,billing support,low,2,2,1,0.50,23.41,66.02,4.45
2025-11-24,dep_02,billing support,medium,7,7,1,0.14,11.76,29.77,4.53
2025-11-24,dep_03,customer success,critical,1,1,0,0.00,1.34,3.38,4.20
2025-11-24,dep_03,customer success,high,1,1,1,1.00,11.75,46.96,2.90
2025-11-24,dep_03,customer success,low,4,4,1,0.25,59.17,71.31,4.10
2025-11-24,dep_03,customer success,medium,6,6,0,0.00,17.50,27.87,4.70
2025-11-24,dep_05,platform operations,critical,1,1,1,1.00,2.97,13.70,3.10
2025-11-24,dep_05,platform operations,high,1,1,1,1.00,18.24,50.54,2.40
2025-11-24,dep_05,platform operations,low,5,5,4,0.80,69.06,191.65,3.46
2025-11-24,dep_05,platform operations,medium,8,7,7,0.88,29.58,635.10,3.66
2025-11-25,dep_01,technical support,high,1,1,1,1.00,4.92,32.32,3.30
2025-11-25,dep_01,technical support,low,4,4,0,0.00,18.14,60.38,4.85
2025-11-25,dep_01,technical support,medium,6,6,2,0.33,11.24,26.10,4.35
2025-11-25,dep_02,billing support,high,3,3,1,0.33,5.31,11.05,4.03
2025-11-25,dep_02,billing support,low,1,1,0,0.00,27.46,49.70,4.60
2025-11-25,dep_02,billing support,medium,2,2,2,1.00,12.30,53.94,3.90
2025-11-25,dep_03,customer success,critical,2,2,1,0.50,0.71,8.38,3.80
2025-11-25,dep_03,customer success,high,1,1,0,0.00,3.91,12.48,4.00
2025-11-25,dep_03,customer success,low,1,1,0,0.00,15.90,33.33,4.60
2025-11-25,dep_03,customer success,medium,4,4,0,0.00,12.38,28.33,4.50
2025-11-25,dep_04,trust and safety,medium,2,2,0,0.00,12.75,18.16,4.50
2025-11-25,dep_05,platform operations,critical,1,1,1,1.00,1.60,23.38,2.90
2025-11-25,dep_05,platform operations,low,1,1,0,0.00,46.16,49.34,4.40
2025-11-25,dep_05,platform operations,medium,4,4,2,0.50,14.85,46.96,4.30
2025-11-26,dep_01,technical support,critical,1,1,0,0.00,0.60,6.80,5.00
2025-11-26,dep_01,technical support,high,3,3,1,0.33,6.28,14.31,4.07
2025-11-26,dep_01,technical support,low,2,2,0,0.00,27.36,41.69,4.85
2025-11-26,dep_01,technical support,medium,5,5,1,0.20,9.75,35.64,4.46
2025-11-26,dep_02,billing support,high,2,2,0,0.00,3.04,4.19,4.75
2025-11-26,dep_02,billing support,low,1,1,0,0.00,23.96,42.67,4.40
