date,week_start,month,day_of_week,is_weekend,category,channel,priority,department_name,ticket_count,sla_breach_rate,avg_first_response_hours,avg_resolution_hours
2025-10-15,2025-10-13,2025-10,3,0,bug report,phone,medium,technical support,1,0.00,17.60,18.10
2025-10-15,2025-10-13,2025-10,3,0,bug report,portal,high,technical support,1,1.00,3.31,35.44
2025-10-15,2025-10-13,2025-10,3,0,bug report,portal,medium,technical support,1,0.00,23.30,23.80
2025-10-15,2025-10-13,2025-10,3,0,integration issue,email,medium,platform operations,1,1.00,21.86,83.95
2025-10-15,2025-10-13,2025-10,3,0,integration issue,phone,medium,platform operations,1,0.00,11.42,21.37
2025-10-15,2025-10-13,2025-10,3,0,invoice dispute,chat,high,billing support,2,0.50,4.70,18.50
2025-10-15,2025-10-13,2025-10,3,0,invoice dispute,chat,medium,billing support,1,0.00,14.18,14.88
2025-10-15,2025-10-13,2025-10,3,0,login access,chat,high,technical support,1,0.00,5.42,12.63
2025-10-15,2025-10-13,2025-10,3,0,login access,chat,low,technical support,1,0.00,19.07,20.86
2025-10-15,2025-10-13,2025-10,3,0,login access,phone,low,technical support,1,0.00,10.35,17.29
2025-10-15,2025-10-13,2025-10,3,0,login access,phone,medium,technical support,1,0.00,13.04,15.13
2025-10-15,2025-10-13,2025-10,3,0,login access,portal,high,technical support,1,1.00,1.46,24.76
2025-10-15,2025-10-13,2025-10,3,0,login access,portal,medium,technical support,1,1.00,9.04,5481.55
2025-10-15,2025-10-13,2025-10,3,0,onboarding help,chat,medium,customer success,2,0.00,8.93,12.37
2025-10-15,2025-10-13,2025-10,3,0,onboarding help,portal,high,customer success,1,0.00,2.11,6.86
2025-10-15,2025-10-13,2025-10,3,0,onboarding help,portal,medium,customer success,1,0.00,9.07,19.98
2025-10-16,2025-10-13,2025-10,4,0,abuse report,email,low,trust and safety,1,1.00,54.10,101.04
2025-10-16,2025-10-13,2025-10,4,0,billing question,email,medium,billing support,1,0.00,8.45,11.10
2025-10-16,2025-10-13,2025-10,4,0,billing question,phone,high,billing support,1,0.00,5.69,6.19
2025-10-16,2025-10-13,2025-10,4,0,billing question,phone,medium,billing support,1,0.00,9.50,34.33
2025-10-16,2025-10-13,2025-10,4,0,bug report,email,low,technical support,1,0.00,79.69,80.19
2025-10-16,2025-10-13,2025-10,4,0,bug report,phone,low,technical support,1,0.00,44.54,45.04
2025-10-16,2025-10-13,2025-10,4,0,bug report,portal,low,technical support,1,0.00,37.58,46.47
2025-10-16,2025-10-13,2025-10,4,0,data export,chat,critical,platform operations,1,1.00,0.72,14.96
2025-10-16,2025-10-13,2025-10,4,0,data export,chat,low,platform operations,1,0.00,36.94,54.29
2025-10-16,2025-10-13,2025-10,4,0,data export,email,medium,platform operations,1,1.00,29.04,50.88
2025-10-16,2025-10-13,2025-10,4,0,feature request,email,high,customer success,1,0.00,2.72,13.26
2025-10-16,2025-10-13,2025-10,4,0,integration issue,chat,low,platform operations,1,0.00,43.65,44.15
2025-10-16,2025-10-13,2025-10,4,0,invoice dispute,phone,critical,billing support,1,1.00,1.70,11.56
2025-10-16,2025-10-13,2025-10,4,0,login access,chat,high,technical support,2,0.00,3.20,13.57
2025-10-16,2025-10-13,2025-10,4,0,login access,chat,low,technical support,2,0.00,17.82,27.53
2025-10-16,2025-10-13,2025-10,4,0,login access,chat,medium,technical support,1,0.00,7.96,18.82
2025-10-16,2025-10-13,2025-10,4,0,login access,email,critical,technical support,1,0.00,1.98,6.49
2025-10-16,2025-10-13,2025-10,4,0,login access,email,medium,technical support,3,0.00,6.74,22.65
2025-10-16,2025-10-13,2025-10,4,0,onboarding help,chat,high,customer success,1,0.00,3.03,10.15
2025-10-16,2025-10-13,2025-10,4,0,onboarding help,chat,low,customer success,1,0.00,21.32,24.19
2025-10-16,2025-10-13,2025-10,4,0,onboarding help,chat,medium,customer success,1,0.00,18.06,23.23
2025-10-16,2025-10-13,2025-10,4,0,onboarding help,email,medium,customer success,1,1.00,11.91,5458.17
2025-10-16,2025-10-13,2025-10,4,0,onboarding help,portal,medium,customer success,1,0.00,18.03,42.64
2025-10-16,2025-10-13,2025-10,4,0,onboarding help,social,high,customer success,1,0.00,7.77,13.64
2025-10-16,2025-10-13,2025-10,4,0,onboarding help,social,medium,customer success,1,0.00,11.89,17.52
2025-10-17,2025-10-13,2025-10,5,0,abuse report,phone,low,trust and safety,1,0.00,51.76,52.26
2025-10-17,2025-10-13,2025-10,5,0,billing question,chat,medium,billing support,1,0.00,10.88,11.38
2025-10-17,2025-10-13,2025-10,5,0,billing question,email,high,billing support,1,0.00,4.02,8.54
2025-10-17,2025-10-13,2025-10,5,0,billing question,email,low,billing support,3,0.00,26.35,37.25
2025-10-17,2025-10-13,2025-10,5,0,billing question,email,medium,billing support,1,0.00,11.56,15.96
2025-10-17,2025-10-13,2025-10,5,0,billing question,phone,medium,billing support,1,0.00,9.41,31.35
2025-10-17,2025-10-13,2025-10,5,0,billing question,portal,medium,billing support,1,0.00,10.69,25.68
2025-10-17,2025-10-13,2025-10,5,0,bug report,chat,high,technical support,1,1.00,3.43,29.34
2025-10-17,2025-10-13,2025-10,5,0,bug report,email,critical,technical support,1,1.00,0.79,14.06
2025-10-17,2025-10-13,2025-10,5,0,bug report,email,low,technical support,1,0.00,18.36,41.02
2025-10-17,2025-10-13,2025-10,5,0,data export,chat,high,platform operations,1,1.00,0.71,29.62
2025-10-17,2025-10-13,2025-10,5,0,data export,chat,medium,platform operations,1,0.00,27.82,28.32
2025-10-17,2025-10-13,2025-10,5,0,data export,social,low,platform operations,1,0.00,21.20,21.70
2025-10-17,2025-10-13,2025-10,5,0,feature request,email,medium,customer success,1,0.00,8.77,9.27
2025-10-17,2025-10-13,2025-10,5,0,integration issue,phone,high,platform operations,1,1.00,6.13,36.40
2025-10-17,2025-10-13,2025-10,5,0,integration issue,social,low,platform operations,1,0.00,37.23,37.73
2025-10-17,2025-10-13,2025-10,5,0,invoice dispute,email,low,billing support,1,0.00,31.67,36.37
2025-10-17,2025-10-13,2025-10,5,0,login access,chat,low,technical support,1,0.00,27.55,28.05
2025-10-17,2025-10-13,2025-10,5,0,login access,chat,medium,technical support,2,0.00,10.87,16.75
2025-10-17,2025-10-13,2025-10,5,0,login access,email,medium,technical support,1,0.00,14.14,27.71
2025-10-17,2025-10-13,2025-10,5,0,login access,phone,medium,technical support,1,0.00,12.93,25.06
2025-10-17,2025-10-13,2025-10,5,0,onboarding help,portal,high,customer success,1,0.00,3.14,12.74
2025-10-18,2025-10-13,2025-10,6,1,abuse report,email,medium,trust and safety,1,1.00,20.27,57.74
2025-10-18,2025-10-13,2025-10,6,1,billing question,chat,high,billing support,1,1.00,4.40,28.84
2025-10-18,2025-10-13,2025-10,6,1,bug report,chat,high,technical support,1,1.00,10.80,24.54
2025-10-18,2025-10-13,2025-10,6,1,bug report,chat,medium,technical support,1,0.00,34.75,35.25
2025-10-18,2025-10-13,2025-10,6,1,integration issue,chat,medium,platform operations,1,0.00,15.71,36.41
2025-10-18,2025-10-13,2025-10,6,1,integration issue,email,high,platform operations,1,1.00,6.75,36.90
2025-10-18,2025-10-13,2025-10,6,1,login access,email,low,technical support,1,0.00,15.45,15.95
2025-10-18,2025-10-13,2025-10,6,1,onboarding help,chat,medium,customer success,1,0.00,26.93,27.43
2025-10-19,2025-10-13,2025-10,7,1,billing question,chat,medium,billing support,1,0.00,8.37,9.91
2025-10-19,2025-10-13,2025-10,7,1,billing question,email,low,billing support,1,0.00,23.52,24.02
2025-10-19,2025-10-13,2025-10,7,1,bug report,chat,medium,technical support,1,0.00,14.15,35.68
2025-10-19,2025-10-13,2025-10,7,1,integration issue,portal,low,platform operations,1,1.00,104.58,105.08
2025-10-19,2025-10-13,2025-10,7,1,login access,chat,medium,technical support,1,0.00,6.82,32.60
2025-10-19,2025-10-13,2025-10,7,1,login access,phone,high,technical support,1,0.00,2.60,9.48
2025-10-19,2025-10-13,2025-10,7,1,login access,phone,medium,technical support,1,0.00,10.86,13.86
2025-10-19,2025-10-13,2025-10,7,1,onboarding help,phone,critical,customer success,1,1.00,0.66,17.96
2025-10-19,2025-10-13,2025-10,7,1,onboarding help,phone,high,customer success,1,0.00,3.49,5.14
2025-10-20,2025-10-20,2025-10,1,0,billing question,email,high,billing support,1,1.00,1.81,26.90
2025-10-20,2025-10-20,2025-10,1,0,billing question,email,medium,billing support,1,0.00,26.97,33.89
2025-10-20,2025-10-20,2025-10,1,0,billing question,social,medium,billing support,1,0.00,7.02,7.92
2025-10-20,2025-10-20,2025-10,1,0,bug report,chat,high,technical support,1,1.00,4.27,39.36
2025-10-20,2025-10-20,2025-10,1,0,bug report,chat,medium,technical support,3,0.67,15.12,48.52
2025-10-20,2025-10-20,2025-10,1,0,bug report,email,high,technical support,1,1.00,4.31,68.65
2025-10-20,2025-10-20,2025-10,1,0,bug report,email,low,technical support,1,0.00,42.17,42.67
2025-10-20,2025-10-20,2025-10,1,0,bug report,phone,medium,technical support,1,0.00,21.59,22.09
2025-10-20,2025-10-20,2025-10,1,0,bug report,social,medium,technical support,1,0.00,14.30,31.35
2025-10-20,2025-10-20,2025-10,1,0,feature request,chat,medium,customer success,1,0.00,24.70,44.43
2025-10-20,2025-10-20,2025-10,1,0,feature request,email,low,customer success,1,0.00,21.90,22.40
2025-10-20,2025-10-20,2025-10,1,0,feature request,email,medium,customer success,1,0.00,21.62,22.12
2025-10-20,2025-10-20,2025-10,1,0,feature request,portal,high,customer success,2,0.00,5.08,13.89
2025-10-20,2025-10-20,2025-10,1,0,integration issue,chat,medium,platform operations,1,1.00,24.42,5366.73
2025-10-20,2025-10-20,2025-10,1,0,integration issue,email,high,platform operations,1,1.00,7.13,26.61
2025-10-20,2025-10-20,2025-10,1,0,invoice dispute,chat,critical,billing support,1,0.00,1.47,1.99
2025-10-20,2025-10-20,2025-10,1,0,invoice dispute,chat,medium,billing support,1,0.00,24.86,25.36
2025-10-20,2025-10-20,2025-10,1,0,invoice dispute,social,medium,billing support,1,1.00,18.35,64.65
2025-10-20,2025-10-20,2025-10,1,0,login access,chat,low,technical support,1,0.00,13.08,15.36
2025-10-20,2025-10-20,2025-10,1,0,login access,chat,medium,technical support,1,0.00,11.75,20.41
2025-10-20,2025-10-20,2025-10,1,0,login access,email,medium,technical support,1,0.00,20.30,21.13
2025-10-20,2025-10-20,2025-10,1,0,onboarding help,phone,high,customer success,1,0.00,4.67,5.17
2025-10-20,2025-10-20,2025-10,1,0,onboarding help,portal,critical,customer success,1,0.00,0.42,3.40
2025-10-20,2025-10-20,2025-10,1,0,onboarding help,portal,medium,customer success,1,0.00,9.89,17.68
2025-10-21,2025-10-20,2025-10,2,0,abuse report,email,high,trust and safety,1,1.00,4.24,37.91
2025-10-21,2025-10-20,2025-10,2,0,billing question,email,high,billing support,1,0.00,7.51,9.14
2025-10-21,2025-10-20,2025-10,2,0,billing question,email,medium,billing support,1,0.00,8.83,9.33
2025-10-21,2025-10-20,2025-10,2,0,billing question,portal,medium,billing support,1,0.00,16.28,37.60
2025-10-21,2025-10-20,2025-10,2,0,bug report,chat,medium,technical support,1,0.00,21.75,36.91
2025-10-21,2025-10-20,2025-10,2,0,bug report,email,low,technical support,1,1.00,17.74,194.45
2025-10-21,2025-10-20,2025-10,2,0,bug report,phone,high,technical support,1,1.00,10.70,19.96
2025-10-21,2025-10-20,2025-10,2,0,bug report,portal,high,technical support,1,1.00,4.20,29.93
2025-10-21,2025-10-20,2025-10,2,0,feature request,email,high,customer success,2,1.00,7.86,25.78
2025-10-21,2025-10-20,2025-10,2,0,feature request,portal,high,customer success,1,1.00,4.53,26.80
2025-10-21,2025-10-20,2025-10,2,0,feature request,portal,medium,customer success,1,0.00,5.91,12.12
2025-10-21,2025-10-20,2025-10,2,0,feature request,social,low,customer success,1,0.00,35.27,36.71
2025-10-21,2025-10-20,2025-10,2,0,integration issue,email,medium,platform operations,2,0.50,14.53,93.47
2025-10-21,2025-10-20,2025-10,2,0,integration issue,phone,high,platform operations,1,1.00,6.76,31.86
2025-10-21,2025-10-20,2025-10,2,0,invoice dispute,chat,low,billing support,2,0.00,21.21,39.82
2025-10-21,2025-10-20,2025-10,2,0,invoice dispute,email,low,billing support,1,1.00,43.58,108.09
2025-10-21,2025-10-20,2025-10,2,0,login access,email,medium,technical support,1,0.00,8.62,22.00
2025-10-21,2025-10-20,2025-10,2,0,login access,phone,medium,technical support,1,0.00,9.06,14.70
2025-10-21,2025-10-20,2025-10,2,0,onboarding help,email,low,customer success,1,0.00,20.83,57.17
2025-10-21,2025-10-20,2025-10,2,0,onboarding help,email,medium,customer success,1,0.00,17.70,34.81
2025-10-21,2025-10-20,2025-10,2,0,onboarding help,social,critical,customer success,1,0.00,1.92,3.92
2025-10-22,2025-10-20,2025-10,3,0,billing question,email,low,billing support,1,1.00,33.89,5313.93
2025-10-22,2025-10-20,2025-10,3,0,billing question,email,medium,billing support,1,0.00,9.52,20.57
2025-10-22,2025-10-20,2025-10,3,0,billing question,portal,high,billing support,1,0.00,4.31,6.92
2025-10-22,2025-10-20,2025-10,3,0,bug report,email,low,technical support,1,0.00,14.48,32.42
2025-10-22,2025-10-20,2025-10,3,0,bug report,email,medium,technical support,2,0.00,9.96,22.94
2025-10-22,2025-10-20,2025-10,3,0,bug report,phone,critical,technical support,1,1.00,2.01,18.89
2025-10-22,2025-10-20,2025-10,3,0,feature request,email,high,customer success,1,1.00,5.84,5323.25
2025-10-22,2025-10-20,2025-10,3,0,feature request,email,medium,customer success,1,1.00,15.27,5318.73
2025-10-22,2025-10-20,2025-10,3,0,feature request,portal,low,customer success,1,0.00,26.71,35.34
2025-10-22,2025-10-20,2025-10,3,0,integration issue,chat,high,platform operations,1,0.00,7.21,10.77
2025-10-22,2025-10-20,2025-10,3,0,integration issue,email,low,platform operations,1,1.00,31.35,122.79
2025-10-22,2025-10-20,2025-10,3,0,integration issue,email,medium,platform operations,1,0.00,19.30,19.80
2025-10-22,2025-10-20,2025-10,3,0,integration issue,portal,medium,platform operations,1,0.00,19.01,42.62
2025-10-22,2025-10-20,2025-10,3,0,invoice dispute,chat,medium,billing support,1,0.00,10.70,11.20
2025-10-22,2025-10-20,2025-10,3,0,invoice dispute,phone,low,billing support,1,0.00,30.52,33.10
2025-10-22,2025-10-20,2025-10,3,0,invoice dispute,phone,medium,billing support,1,0.00,7.56,21.79
2025-10-22,2025-10-20,2025-10,3,0,login access,chat,medium,technical support,1,0.00,9.03,13.29
2025-10-22,2025-10-20,2025-10,3,0,login access,portal,high,technical support,1,1.00,3.34,5310.12
2025-10-22,2025-10-20,2025-10,3,0,login access,social,high,technical support,1,0.00,2.92,9.01
2025-10-22,2025-10-20,2025-10,3,0,onboarding help,email,high,customer success,1,0.00,2.98,12.87
2025-10-22,2025-10-20,2025-10,3,0,onboarding help,portal,low,customer success,1,0.00,21.05,35.54
2025-10-23,2025-10-20,2025-10,4,0,billing question,chat,low,billing support,1,0.00,13.57,17.70
2025-10-23,2025-10-20,2025-10,4,0,billing question,email,high,billing support,1,0.00,3.69,4.19
2025-10-23,2025-10-20,2025-10,4,0,billing question,social,low,billing support,1,0.00,26.01,26.51
2025-10-23,2025-10-20,2025-10,4,0,bug report,chat,medium,technical support,1,0.00,25.50,32.48
2025-10-23,2025-10-20,2025-10,4,0,bug report,email,critical,technical support,1,1.00,1.29,8.37
2025-10-23,2025-10-20,2025-10,4,0,bug report,email,high,technical support,2,0.50,10.99,18.46
2025-10-23,2025-10-20,2025-10,4,0,bug report,email,medium,technical support,3,0.33,15.79,31.99
2025-10-23,2025-10-20,2025-10,4,0,bug report,phone,medium,technical support,1,1.00,12.71,43.02
2025-10-23,2025-10-20,2025-10,4,0,bug report,social,high,technical support,1,0.00,7.19,12.44
2025-10-23,2025-10-20,2025-10,4,0,data export,email,medium,platform operations,1,0.00,16.16,30.13
2025-10-23,2025-10-20,2025-10,4,0,feature request,email,medium,customer success,1,0.00,7.77,36.21
2025-10-23,2025-10-20,2025-10,4,0,integration issue,chat,high,platform operations,1,1.00,3.75,33.88
2025-10-23,2025-10-20,2025-10,4,0,integration issue,portal,high,platform operations,1,1.00,4.08,29.20
2025-10-23,2025-10-20,2025-10,4,0,integration issue,portal,low,platform operations,1,0.00,52.30,67.77
2025-10-23,2025-10-20,2025-10,4,0,onboarding help,chat,medium,customer success,1,0.00,18.71,19.21
2025-10-23,2025-10-20,2025-10,4,0,onboarding help,email,medium,customer success,2,0.00,10.19,24.76
2025-10-23,2025-10-20,2025-10,4,0,onboarding help,phone,medium,customer success,1,0.00,8.77,27.23
2025-10-23,2025-10-20,2025-10,4,0,onboarding help,social,medium,customer success,1,0.00,12.75,13.25
2025-10-24,2025-10-20,2025-10,5,0,billing question,email,low,billing support,1,0.00,18.28,18.78
2025-10-24,2025-10-20,2025-10,5,0,bug report,email,low,technical support,1,0.00,22.05,46.65
2025-10-24,2025-10-20,2025-10,5,0,bug report,email,medium,technical support,1,0.00,10.01,47.25
2025-10-24,2025-10-20,2025-10,5,0,bug report,social,medium,technical support,1,1.00,29.55,44.31
2025-10-24,2025-10-20,2025-10,5,0,data export,portal,high,platform operations,1,0.00,5.80,11.70
2025-10-24,2025-10-20,2025-10,5,0,data export,portal,medium,platform operations,1,0.00,28.53,29.03
2025-10-24,2025-10-20,2025-10,5,0,feature request,portal,high,customer success,2,0.00,8.01,9.95
2025-10-24,2025-10-20,2025-10,5,0,integration issue,chat,high,platform operations,1,1.00,5.36,18.72
2025-10-24,2025-10-20,2025-10,5,0,integration issue,chat,low,platform operations,1,0.00,60.91,91.20
2025-10-24,2025-10-20,2025-10,5,0,integration issue,email,medium,platform operations,3,1.00,13.04,52.06
2025-10-24,2025-10-20,2025-10,5,0,login access,chat,low,technical support,1,0.00,12.89,48.39
2025-10-24,2025-10-20,2025-10,5,0,login access,email,high,technical support,1,0.00,1.53,9.09
2025-10-24,2025-10-20,2025-10,5,0,login access,email,low,technical support,1,0.00,39.84,40.34
2025-10-24,2025-10-20,2025-10,5,0,login access,phone,low,technical support,1,0.00,11.79,32.11
2025-10-24,2025-10-20,2025-10,5,0,login access,portal,high,technical support,1,0.00,5.10,14.15
2025-10-24,2025-10-20,2025-10,5,0,onboarding help,chat,low,customer success,1,0.00,15.97,45.26
2025-10-24,2025-10-20,2025-10,5,0,onboarding help,email,high,customer success,1,0.00,7.26,13.09
2025-10-24,2025-10-20,2025-10,5,0,onboarding help,phone,low,customer success,1,1.00,31.79,207.88
2025-10-25,2025-10-20,2025-10,6,1,billing question,chat,medium,billing support,1,0.00,3.52,13.12
2025-10-25,2025-10-20,2025-10,6,1,billing question,email,high,billing support,1,1.00,1.37,5241.15
2025-10-25,2025-10-20,2025-10,6,1,bug report,portal,medium,technical support,1,0.00,12.55,17.90
2025-10-25,2025-10-20,2025-10,6,1,data export,chat,high,platform operations,1,1.00,5.83,16.48
