event_id,ticket_id,event_time,event_type,old_status,new_status,agent_id
evt_0000368,tck_000088,2025-10-07 20:56,closed,in_progress,closed,agt_004
evt_0000369,tck_000089,2025-10-05 15:32,created,,open,
evt_0000370,tck_000089,2025-10-05 15:36,assigned,open,assigned,agt_006
evt_0000371,tck_000089,2025-10-06 03:40,first_response,assigned,in_progress,agt_006
evt_0000372,tck_000089,2025-10-06 15:40,closed,in_progress,closed,agt_006
evt_0000373,tck_000090,2025-10-05 13:48,created,,open,
evt_0000374,tck_000090,2025-10-05 14:31,assigned,open,assigned,agt_014
evt_0000375,tck_000090,2025-10-06 22:01,first_response,assigned,in_progress,agt_014
evt_0000376,tck_000090,2025-10-09 06:50,closed,in_progress,closed,agt_014
evt_0000377,tck_000091,2025-10-05 09:50,created,,open,
evt_0000378,tck_000091,2025-10-05 09:56,assigned,open,assigned,agt_001
evt_0000379,tck_000091,2025-10-08 00:03,first_response,assigned,in_progress,agt_001
evt_0000380,tck_000091,2025-10-08 00:33,closed,in_progress,closed,agt_001
evt_0000381,tck_000092,2025-10-05 15:57,created,,open,
evt_0000382,tck_000092,2025-10-05 16:27,assigned,open,assigned,agt_018
evt_0000383,tck_000092,2025-10-06 12:52,first_response,assigned,in_progress,agt_018
evt_0000384,tck_000092,2025-10-06 13:22,closed,in_progress,closed,agt_018
evt_0000385,tck_000093,2025-10-05 06:42,created,,open,
evt_0000386,tck_000093,2025-10-05 07:07,assigned,open,assigned,agt_002
evt_0000387,tck_000093,2025-10-05 13:20,first_response,assigned,in_progress,agt_002
evt_0000388,tck_000093,2025-10-06 03:02,closed,in_progress,closed,agt_002
evt_0000389,tck_000094,2025-10-05 14:25,created,,open,
evt_0000390,tck_000094,2025-10-05 14:51,assigned,open,assigned,agt_005
evt_0000391,tck_000094,2025-10-05 22:25,first_response,assigned,in_progress,agt_005
evt_0000392,tck_000094,2025-10-06 03:40,closed,in_progress,closed,agt_005
evt_0000393,tck_000095,2025-10-05 10:28,created,,open,
evt_0000394,tck_000095,2025-10-05 10:38,assigned,open,assigned,agt_015
evt_0000395,tck_000095,2025-10-05 12:32,first_response,assigned,in_progress,agt_015
evt_0000396,tck_000095,2025-10-05 17:28,escalated,in_progress,escalated,agt_015
evt_0000397,tck_000095,2025-10-05 23:14,closed,in_progress,closed,agt_015
evt_0000398,tck_000096,2025-10-05 15:45,created,,open,
evt_0000399,tck_000096,2025-10-05 16:08,assigned,open,assigned,agt_001
evt_0000400,tck_000096,2025-10-06 11:33,first_response,assigned,in_progress,agt_001
evt_0000401,tck_000096,2025-10-07 14:29,closed,in_progress,closed,agt_001
evt_0000402,tck_000097,2025-10-05 08:45,created,,open,
evt_0000403,tck_000097,2025-10-05 08:49,assigned,open,assigned,agt_005
evt_0000404,tck_000097,2025-10-06 06:20,first_response,assigned,in_progress,agt_005
evt_0000405,tck_000097,2025-10-06 06:50,closed,in_progress,closed,agt_005
evt_0000406,tck_000098,2025-10-06 11:45,created,,open,
evt_0000407,tck_000098,2025-10-06 12:29,assigned,open,assigned,agt_005
evt_0000408,tck_000098,2025-10-06 12:54,first_response,assigned,in_progress,agt_005
evt_0000409,tck_000098,2025-10-06 18:45,escalated,in_progress,escalated,agt_005
evt_0000410,tck_000098,2025-10-07 08:02,closed,in_progress,resolved,agt_005
evt_0000411,tck_000099,2025-10-06 14:37,created,,open,
evt_0000412,tck_000099,2025-10-06 14:58,assigned,open,assigned,agt_017
evt_0000413,tck_000099,2025-10-06 19:58,first_response,assigned,in_progress,agt_017
evt_0000414,tck_000099,2025-10-07 02:17,closed,in_progress,closed,agt_017
evt_0000415,tck_000100,2025-10-06 10:34,created,,open,
evt_0000416,tck_000100,2025-10-06 11:15,assigned,open,assigned,agt_008
evt_0000417,tck_000100,2025-10-06 20:55,first_response,assigned,in_progress,agt_008
evt_0000418,tck_000100,2025-10-08 07:57,closed,in_progress,closed,agt_008
evt_0000419,tck_000101,2025-10-06 20:49,created,,open,
evt_0000420,tck_000101,2025-10-06 21:11,assigned,open,assigned,agt_014
evt_0000421,tck_000101,2025-10-07 04:06,first_response,assigned,in_progress,agt_014
evt_0000422,tck_000101,2025-10-07 10:49,escalated,in_progress,escalated,agt_014
evt_0000423,tck_000101,2025-10-08 14:21,closed,in_progress,closed,agt_014
evt_0000424,tck_000102,2025-10-06 07:28,created,,open,
evt_0000425,tck_000102,2025-10-06 07:53,assigned,open,assigned,agt_005
evt_0000426,tck_000102,2025-10-06 10:20,first_response,assigned,in_progress,agt_005
evt_0000427,tck_000102,2025-10-06 14:58,closed,in_progress,closed,agt_005
evt_0000428,tck_000103,2025-10-06 12:17,created,,open,
evt_0000429,tck_000103,2025-10-06 12:40,assigned,open,assigned,agt_014
evt_0000430,tck_000103,2025-10-07 16:14,first_response,assigned,in_progress,agt_014
evt_0000431,tck_000103,2025-10-09 22:34,closed,in_progress,resolved,agt_014
evt_0000432,tck_000104,2025-10-06 13:05,created,,open,
evt_0000433,tck_000104,2025-10-06 13:49,assigned,open,assigned,agt_017
evt_0000434,tck_000104,2025-10-09 01:11,first_response,assigned,in_progress,agt_017
evt_0000435,tck_000104,2025-10-09 01:41,closed,in_progress,resolved,agt_017
evt_0000436,tck_000105,2025-10-06 10:23,created,,open,
evt_0000437,tck_000105,2025-10-06 11:01,assigned,open,assigned,agt_005
evt_0000438,tck_000105,2025-10-07 05:08,first_response,assigned,in_progress,agt_005
evt_0000439,tck_000105,2025-10-07 11:32,closed,in_progress,closed,agt_005
evt_0000440,tck_000106,2025-10-06 11:50,created,,open,
evt_0000441,tck_000106,2025-10-06 12:14,assigned,open,assigned,agt_017
evt_0000442,tck_000106,2025-10-06 12:56,first_response,assigned,in_progress,agt_017
evt_0000443,tck_000106,2025-10-06 20:50,escalated,in_progress,escalated,agt_017
evt_0000444,tck_000107,2025-10-06 19:20,created,,open,
evt_0000445,tck_000107,2025-10-06 19:42,assigned,open,assigned,agt_008
evt_0000446,tck_000107,2025-10-07 09:16,first_response,assigned,in_progress,agt_008
evt_0000447,tck_000107,2025-10-07 09:46,closed,in_progress,closed,agt_008
evt_0000448,tck_000108,2025-10-06 10:57,created,,open,
evt_0000449,tck_000108,2025-10-06 11:03,assigned,open,assigned,agt_005
evt_0000450,tck_000108,2025-10-07 20:54,first_response,assigned,in_progress,agt_005
evt_0000451,tck_000108,2025-10-07 21:24,closed,in_progress,closed,agt_005
evt_0000452,tck_000109,2025-10-06 08:43,created,,open,
evt_0000453,tck_000109,2025-10-06 09:12,assigned,open,assigned,agt_007
evt_0000454,tck_000109,2025-10-06 22:02,first_response,assigned,in_progress,agt_007
evt_0000455,tck_000109,2025-10-07 17:01,closed,in_progress,closed,agt_007
evt_0000456,tck_000110,2025-10-06 16:03,created,,open,
evt_0000457,tck_000110,2025-10-06 16:47,assigned,open,assigned,agt_018
evt_0000458,tck_000110,2025-10-07 06:47,first_response,assigned,in_progress,agt_018
evt_0000459,tck_000110,2025-10-07 10:31,closed,in_progress,closed,agt_018
evt_0000460,tck_000111,2025-10-06 10:19,created,,open,
evt_0000461,tck_000111,2025-10-06 10:39,assigned,open,assigned,agt_009
evt_0000462,tck_000111,2025-10-08 13:17,first_response,assigned,in_progress,agt_009
evt_0000463,tck_000111,2025-10-08 13:47,closed,in_progress,closed,agt_009
evt_0000464,tck_000112,2025-10-06 11:49,created,,open,
evt_0000465,tck_000112,2025-10-06 12:04,assigned,open,assigned,agt_002
evt_0000466,tck_000112,2025-10-07 07:02,first_response,assigned,in_progress,agt_002
evt_0000467,tck_000112,2025-10-07 07:32,closed,in_progress,closed,agt_002
evt_0000468,tck_000113,2025-10-06 16:15,created,,open,
evt_0000469,tck_000113,2025-10-06 16:48,assigned,open,assigned,agt_008
evt_0000470,tck_000113,2025-10-07 05:50,first_response,assigned,in_progress,agt_008
evt_0000471,tck_000113,2025-10-08 08:16,closed,in_progress,closed,agt_008
evt_0000472,tck_000114,2025-10-06 12:59,created,,open,
evt_0000473,tck_000114,2025-10-06 13:43,assigned,open,assigned,agt_017
evt_0000474,tck_000114,2025-10-06 18:35,first_response,assigned,in_progress,agt_017
evt_0000475,tck_000114,2025-10-06 23:52,escalated,in_progress,escalated,agt_017
evt_0000476,tck_000114,2025-10-07 05:43,closed,in_progress,closed,agt_017
evt_0000477,tck_000115,2025-10-06 09:56,created,,open,
evt_0000478,tck_000115,2025-10-06 10:20,assigned,open,assigned,agt_007
evt_0000479,tck_000115,2025-10-06 23:53,first_response,assigned,in_progress,agt_007
evt_0000480,tck_000115,2025-10-07 00:37,closed,in_progress,closed,agt_007
evt_0000481,tck_000116,2025-10-06 17:29,created,,open,
evt_0000482,tck_000116,2025-10-06 17:50,assigned,open,assigned,agt_017
evt_0000483,tck_000116,2025-10-06 17:58,first_response,assigned,in_progress,agt_017
evt_0000484,tck_000116,2025-10-06 23:16,closed,in_progress,closed,agt_017
evt_0000485,tck_000117,2025-10-06 17:32,created,,open,
evt_0000486,tck_000117,2025-10-06 18:03,assigned,open,assigned,agt_007
evt_0000487,tck_000117,2025-10-06 20:22,first_response,assigned,in_progress,agt_007
evt_0000488,tck_000117,2025-10-07 07:32,escalated,in_progress,escalated,agt_007
evt_0000489,tck_000118,2025-10-06 15:44,created,,open,
evt_0000490,tck_000118,2025-10-06 16:06,assigned,open,assigned,agt_008
evt_0000491,tck_000118,2025-10-06 16:13,first_response,assigned,in_progress,agt_008
evt_0000492,tck_000118,2025-10-06 21:08,closed,in_progress,resolved,agt_008
evt_0000493,tck_000119,2025-10-06 20:30,created,,open,
evt_0000494,tck_000119,2025-10-06 21:11,assigned,open,assigned,agt_008
evt_0000495,tck_000119,2025-10-07 08:49,first_response,assigned,in_progress,agt_008
evt_0000496,tck_000119,2025-10-07 17:33,closed,in_progress,closed,agt_008
evt_0000497,tck_000120,2025-10-06 14:03,created,,open,
evt_0000498,tck_000120,2025-10-06 14:38,assigned,open,assigned,agt_008
evt_0000499,tck_000120,2025-10-07 05:09,first_response,assigned,in_progress,agt_008
evt_0000500,tck_000120,2025-10-07 21:08,closed,in_progress,closed,agt_008
evt_0000501,tck_000121,2025-10-06 14:43,created,,open,
evt_0000502,tck_000121,2025-10-06 14:50,assigned,open,assigned,agt_006
evt_0000503,tck_000121,2025-10-08 04:51,first_response,assigned,in_progress,agt_006
evt_0000504,tck_000121,2025-10-08 05:21,closed,in_progress,closed,agt_006
evt_0000505,tck_000122,2025-10-06 10:11,created,,open,
evt_0000506,tck_000122,2025-10-06 10:56,assigned,open,assigned,agt_006
evt_0000507,tck_000122,2025-10-08 01:30,first_response,assigned,in_progress,agt_006
evt_0000508,tck_000122,2025-10-08 02:00,closed,in_progress,closed,agt_006
evt_0000509,tck_000123,2025-10-06 11:08,created,,open,
evt_0000510,tck_000123,2025-10-06 11:33,assigned,open,assigned,agt_018
evt_0000511,tck_000123,2025-10-07 17:55,first_response,assigned,in_progress,agt_018
evt_0000512,tck_000123,2025-10-07 18:25,closed,in_progress,closed,agt_018
evt_0000513,tck_000124,2025-10-06 15:39,created,,open,
evt_0000514,tck_000124,2025-10-06 15:45,assigned,open,assigned,agt_001
evt_0000515,tck_000124,2025-10-07 17:24,first_response,assigned,in_progress,agt_001
evt_0000516,tck_000124,2025-10-07 17:54,closed,in_progress,resolved,agt_001
evt_0000517,tck_000125,2025-10-06 14:49,created,,open,
evt_0000518,tck_000125,2025-10-06 15:29,assigned,open,assigned,agt_003
evt_0000519,tck_000125,2025-10-06 15:56,first_response,assigned,in_progress,agt_003
evt_0000520,tck_000125,2025-10-06 19:28,closed,in_progress,closed,agt_003
evt_0000521,tck_000126,2025-10-06 21:41,created,,open,
evt_0000522,tck_000126,2025-10-06 22:18,assigned,open,assigned,agt_009
evt_0000523,tck_000126,2025-10-07 06:39,first_response,assigned,in_progress,agt_009
evt_0000524,tck_000126,2025-10-07 10:00,closed,in_progress,closed,agt_009
evt_0000525,tck_000127,2025-10-06 19:35,created,,open,
evt_0000526,tck_000127,2025-10-06 20:01,assigned,open,assigned,agt_007
evt_0000527,tck_000127,2025-10-06 22:44,first_response,assigned,in_progress,agt_007
evt_0000528,tck_000127,2025-10-07 05:49,closed,in_progress,closed,agt_007
evt_0000529,tck_000128,2025-10-07 14:55,created,,open,
evt_0000530,tck_000128,2025-10-07 15:10,assigned,open,assigned,agt_004
evt_0000531,tck_000128,2025-10-08 02:14,first_response,assigned,in_progress,agt_004
evt_0000532,tck_000128,2025-10-08 02:45,closed,in_progress,closed,agt_004
evt_0000533,tck_000129,2025-10-07 14:13,created,,open,
evt_0000534,tck_000129,2025-10-07 14:35,assigned,open,assigned,agt_014
evt_0000535,tck_000129,2025-10-08 16:33,first_response,assigned,in_progress,agt_014
evt_0000536,tck_000129,2025-10-09 02:16,closed,in_progress,closed,agt_014
evt_0000537,tck_000130,2025-10-07 12:53,created,,open,
evt_0000538,tck_000130,2025-10-07 13:33,assigned,open,assigned,agt_017
evt_0000539,tck_000130,2025-10-08 01:29,first_response,assigned,in_progress,agt_017
evt_0000540,tck_000130,2025-10-08 18:48,closed,in_progress,closed,agt_017
evt_0000541,tck_000131,2025-10-07 17:31,created,,open,
evt_0000542,tck_000131,2025-10-07 18:05,assigned,open,assigned,agt_005
evt_0000543,tck_000131,2025-10-08 12:55,first_response,assigned,in_progress,agt_005
evt_0000544,tck_000131,2025-10-08 13:25,closed,in_progress,closed,agt_005
evt_0000545,tck_000132,2025-10-07 09:56,created,,open,
evt_0000546,tck_000132,2025-10-07 09:59,assigned,open,assigned,agt_006
evt_0000547,tck_000132,2025-10-07 18:48,first_response,assigned,in_progress,agt_006
evt_0000548,tck_000132,2025-10-08 12:56,closed,in_progress,closed,agt_006
evt_0000549,tck_000133,2025-10-07 19:42,created,,open,
evt_0000550,tck_000133,2025-10-07 20:03,assigned,open,assigned,agt_017
evt_0000551,tck_000133,2025-10-08 10:33,first_response,assigned,in_progress,agt_017
evt_0000552,tck_000133,2025-10-08 20:16,escalated,in_progress,escalated,agt_017
evt_0000553,tck_000133,2025-10-09 09:31,closed,in_progress,closed,agt_017
evt_0000554,tck_000134,2025-10-07 08:06,created,,open,
evt_0000555,tck_000134,2025-10-07 08:38,assigned,open,assigned,agt_017
evt_0000556,tck_000134,2025-10-07 11:22,first_response,assigned,in_progress,agt_017
evt_0000557,tck_000134,2025-10-07 18:59,closed,in_progress,closed,agt_017
evt_0000558,tck_000135,2025-10-07 15:54,created,,open,
evt_0000559,tck_000135,2025-10-07 16:07,assigned,open,assigned,agt_007
evt_0000560,tck_000135,2025-10-07 16:53,first_response,assigned,in_progress,agt_007
evt_0000561,tck_000135,2025-10-07 20:27,closed,in_progress,closed,agt_007
evt_0000562,tck_000136,2025-10-07 21:57,created,,open,
evt_0000563,tck_000136,2025-10-07 22:17,assigned,open,assigned,agt_017
evt_0000564,tck_000136,2025-10-08 01:13,first_response,assigned,in_progress,agt_017
evt_0000565,tck_000136,2025-10-08 16:57,escalated,in_progress,escalated,agt_017
evt_0000566,tck_000137,2025-10-07 20:37,created,,open,
evt_0000567,tck_000137,2025-10-07 20:45,assigned,open,assigned,agt_009
evt_0000568,tck_000137,2025-10-08 06:47,first_response,assigned,in_progress,agt_009
evt_0000569,tck_000137,2025-10-09 02:43,escalated,in_progress,escalated,agt_009
evt_0000570,tck_000137,2025-10-09 18:55,closed,in_progress,closed,agt_009
evt_0000571,tck_000138,2025-10-07 11:49,created,,open,
evt_0000572,tck_000138,2025-10-07 12:20,assigned,open,assigned,agt_007
evt_0000573,tck_000138,2025-10-07 12:54,first_response,assigned,in_progress,agt_007
evt_0000574,tck_000138,2025-10-07 18:25,escalated,in_progress,escalated,agt_007
evt_0000575,tck_000138,2025-10-07 21:58,closed,in_progress,closed,agt_007
evt_0000576,tck_000139,2025-10-07 15:05,created,,open,
evt_0000577,tck_000139,2025-10-07 15:32,assigned,open,assigned,agt_006
evt_0000578,tck_000139,2025-10-08 01:59,first_response,assigned,in_progress,agt_006
evt_0000579,tck_000139,2025-10-08 02:29,closed,in_progress,closed,agt_006
evt_0000580,tck_000140,2025-10-07 10:08,created,,open,
evt_0000581,tck_000140,2025-10-07 10:46,assigned,open,assigned,agt_002
evt_0000582,tck_000140,2025-10-08 01:54,first_response,assigned,in_progress,agt_002
evt_0000583,tck_000140,2025-10-09 14:31,closed,in_progress,closed,agt_002
evt_0000584,tck_000141,2025-10-07 11:05,created,,open,
evt_0000585,tck_000141,2025-10-07 11:18,assigned,open,assigned,agt_002
evt_0000586,tck_000141,2025-10-08 00:10,first_response,assigned,in_progress,agt_002
evt_0000587,tck_000141,2025-10-08 04:01,closed,in_progress,closed,agt_002
evt_0000588,tck_000142,2025-10-07 10:40,created,,open,
evt_0000589,tck_000142,2025-10-07 11:22,assigned,open,assigned,agt_014
evt_0000590,tck_000142,2025-10-08 04:57,first_response,assigned,in_progress,agt_014
evt_0000591,tck_000142,2025-10-09 11:40,escalated,in_progress,escalated,agt_014
evt_0000592,tck_000143,2025-10-07 15:38,created,,open,
evt_0000593,tck_000143,2025-10-07 16:17,assigned,open,assigned,agt_016
evt_0000594,tck_000143,2025-10-07 20:09,first_response,assigned,in_progress,agt_016
evt_0000595,tck_000143,2025-10-08 10:38,escalated,in_progress,escalated,agt_016
evt_0000596,tck_000143,2025-10-09 23:41,closed,in_progress,closed,agt_016
evt_0000597,tck_000144,2025-10-07 19:12,created,,open,
evt_0000598,tck_000144,2025-10-07 19:33,assigned,open,assigned,agt_009
evt_0000599,tck_000144,2025-10-08 09:52,first_response,assigned,in_progress,agt_009
evt_0000600,tck_000144,2025-10-09 04:14,closed,in_progress,closed,agt_009
evt_0000601,tck_000145,2025-10-07 08:19,created,,open,
evt_0000602,tck_000145,2025-10-07 08:52,assigned,open,assigned,agt_010
evt_0000603,tck_000145,2025-10-08 01:59,first_response,assigned,in_progress,agt_010
evt_0000604,tck_000145,2025-10-12 11:44,closed,in_progress,resolved,agt_010
evt_0000605,tck_000146,2025-10-07 06:23,created,,open,
evt_0000606,tck_000146,2025-10-07 07:05,assigned,open,assigned,agt_005
evt_0000607,tck_000146,2025-10-08 04:39,first_response,assigned,in_progress,agt_005
evt_0000608,tck_000146,2025-10-09 04:51,closed,in_progress,closed,agt_005
evt_0000609,tck_000147,2025-10-07 21:27,created,,open,
evt_0000611,tck_000147,2025-10-07 21:46,first_response,assigned,in_progress,agt_004
evt_0000610,tck_000147,2025-10-07 21:59,assigned,open,assigned,agt_004
evt_0000612,tck_000147,2025-10-08 03:12,closed,in_progress,closed,agt_004
evt_0000613,tck_000148,2025-10-07 08:26,created,,open,
evt_0000614,tck_000148,2025-10-07 08:57,assigned,open,assigned,agt_008
evt_0000615,tck_000148,2025-10-08 12:04,first_response,assigned,in_progress,agt_008
evt_0000616,tck_000148,2025-10-08 12:34,closed,in_progress,closed,agt_008
evt_0000617,tck_000149,2025-10-07 15:43,created,,open,
evt_0000618,tck_000149,2025-10-07 16:11,assigned,open,assigned,agt_017
evt_0000619,tck_000149,2025-10-08 13:43,first_response,assigned,in_progress,agt_017
evt_0000620,tck_000149,2025-10-09 06:27,closed,in_progress,closed,agt_017
evt_0000621,tck_000150,2025-10-07 18:28,created,,open,
