ticket_id,created_at,first_response_at,closed_at,status,priority,category,channel,agent_id,department_id,customer_segment_id,sla_target_hours,sla_breached,first_response_hours,resolution_hours,satisfaction_score
tck_000169,2025-10-08 10:47,2025-10-09 08:09,2025-10-09 08:39,closed,low,login access,chat,agt_004,dep_01,seg_03,96,0,21.37,21.87,4.3
tck_000170,2025-10-08 13:16,2025-10-10 02:12,2025-10-10 02:42,closed,low,onboarding help,email,agt_009,dep_03,seg_04,115,0,36.94,37.44,5.0
tck_000171,2025-10-08 08:47,2025-10-09 13:47,2025-10-11 13:49,closed,low,bug report,phone,agt_004,dep_01,seg_04,115,0,29.01,77.04,5.0
tck_000172,2025-10-08 12:46,2025-10-08 14:13,2025-10-08 22:25,closed,high,billing question,chat,agt_005,dep_02,seg_04,21,0,1.46,9.66,5.0
tck_000173,2025-10-08 10:54,2025-10-08 11:47,2025-10-08 17:04,closed,critical,onboarding help,email,agt_009,dep_03,seg_05,10,0,0.89,6.17,4.5
tck_000174,2025-10-08 16:15,2025-10-09 07:12,2025-10-09 07:42,closed,medium,billing question,email,agt_007,dep_02,seg_04,57,0,14.96,15.46,4.4
tck_000175,2025-10-08 23:45,2025-10-09 08:06,2025-10-09 08:36,closed,medium,login access,chat,agt_001,dep_01,seg_02,43,0,8.36,8.86,4.5
tck_000176,2025-10-08 09:16,2025-10-09 00:17,2025-10-09 12:20,resolved,low,feature request,chat,agt_018,dep_03,seg_03,96,0,15.02,27.07,4.5
tck_000177,2025-10-08 11:34,2025-10-08 19:21,2025-10-09 08:18,closed,medium,onboarding help,email,agt_009,dep_03,seg_01,36,0,7.79,20.74,4.9
tck_000178,2025-10-08 11:32,2025-10-08 13:19,2025-10-08 23:56,closed,high,login access,email,agt_002,dep_01,seg_02,16,0,1.79,12.41,4.3
tck_000179,2025-10-08 01:53,2025-10-09 06:12,2025-10-09 06:42,resolved,low,onboarding help,phone,agt_008,dep_03,seg_03,96,0,28.33,28.83,5.0
tck_000180,2025-10-08 19:53,2025-10-09 22:05,2025-10-10 23:27,closed,low,login access,chat,agt_001,dep_01,seg_04,115,0,26.20,51.58,4.8
tck_000181,2025-10-08 18:02,2025-10-10 04:17,2025-10-11 04:32,closed,low,invoice dispute,email,agt_005,dep_02,seg_02,86,0,34.25,58.51,5.0
tck_000182,2025-10-08 17:24,2025-10-09 00:25,2025-10-09 14:33,closed,high,bug report,portal,agt_017,dep_01,seg_03,18,1,7.02,21.16,3.4
tck_000183,2025-10-08 10:51,2025-10-09 22:14,2025-10-11 17:38,closed,low,bug report,email,agt_017,dep_01,seg_03,96,0,35.39,78.79,4.7
tck_000184,2025-10-08 14:12,2025-10-11 19:25,,pending,low,abuse report,social,agt_012,dep_04,seg_03,96,1,77.23,5649.78,
tck_000185,2025-10-08 17:20,2025-10-10 15:05,2025-10-10 15:35,closed,low,abuse report,portal,agt_013,dep_04,seg_01,72,0,45.76,46.26,5.0
tck_000186,2025-10-08 20:50,2025-10-10 18:19,2025-10-10 18:49,resolved,low,integration issue,email,agt_014,dep_05,seg_02,86,0,45.49,45.99,4.5
tck_000187,2025-10-08 16:44,2025-10-10 03:05,2025-10-10 03:35,closed,low,billing question,portal,agt_005,dep_02,seg_02,86,0,34.35,34.85,4.5
tck_000188,2025-10-08 16:40,2025-10-08 18:21,2025-10-09 07:07,closed,critical,bug report,phone,agt_001,dep_01,seg_01,6,1,1.70,14.46,3.3
tck_000189,2025-10-08 08:30,2025-10-08 15:26,2025-10-09 04:32,closed,high,data export,chat,agt_015,dep_05,seg_03,18,1,6.94,20.05,3.3
tck_000190,2025-10-09 14:57,2025-10-11 09:50,2025-10-11 20:41,closed,low,data export,chat,agt_015,dep_05,seg_01,72,0,42.89,53.74,5.0
tck_000191,2025-10-09 16:46,2025-10-10 12:57,2025-10-10 13:27,closed,low,login access,email,agt_004,dep_01,seg_02,86,0,20.19,20.69,4.7
tck_000192,2025-10-09 05:10,2025-10-09 23:11,2025-10-12 15:56,closed,medium,integration issue,portal,agt_014,dep_05,seg_03,48,1,18.02,82.77,3.4
tck_000193,2025-10-09 10:29,2025-10-09 15:45,2025-10-10 07:26,closed,low,billing question,chat,agt_006,dep_02,seg_04,115,0,5.28,20.95,4.4
tck_000194,2025-10-09 12:34,2025-10-10 06:05,2025-10-10 14:44,closed,medium,data export,phone,agt_016,dep_05,seg_03,48,0,17.52,26.18,4.1
tck_000195,2025-10-09 16:11,2025-10-09 19:56,2025-10-10 17:06,closed,high,abuse report,portal,agt_011,dep_04,seg_03,18,1,3.75,24.92,2.9
tck_000196,2025-10-09 19:00,2025-10-10 14:51,2025-10-10 15:36,closed,medium,login access,phone,agt_003,dep_01,seg_03,48,0,19.85,20.61,4.5
tck_000197,2025-10-09 16:55,2025-10-09 17:50,2025-10-09 21:30,closed,critical,billing question,email,agt_007,dep_02,seg_01,6,0,0.92,4.59,5.0
tck_000198,2025-10-09 15:03,2025-10-10 12:10,2025-10-10 13:47,closed,medium,invoice dispute,chat,agt_007,dep_02,seg_03,48,0,21.13,22.75,4.7
tck_000199,2025-10-09 12:41,2025-10-09 13:06,2025-10-09 21:38,closed,critical,login access,phone,agt_002,dep_01,seg_03,8,1,0.42,8.95,3.1
tck_000200,2025-10-09 14:11,2025-10-10 05:47,2025-10-10 06:17,closed,medium,login access,portal,agt_003,dep_01,seg_03,48,0,15.61,16.11,4.8
tck_000201,2025-10-09 14:11,2025-10-10 09:18,2025-10-10 09:48,closed,medium,billing question,email,agt_005,dep_02,seg_01,36,0,19.12,19.62,4.8
tck_000202,2025-10-09 15:43,2025-10-10 13:09,2025-10-13 05:52,closed,low,integration issue,social,agt_016,dep_05,seg_03,96,0,21.44,86.15,4.4
tck_000203,2025-10-09 17:19,2025-10-10 19:23,2025-10-12 13:43,closed,medium,abuse report,email,agt_011,dep_04,seg_03,48,1,26.08,68.41,3.0
tck_000204,2025-10-09 15:38,2025-10-09 20:49,2025-10-10 07:07,closed,medium,login access,phone,agt_002,dep_01,seg_03,48,0,5.19,15.49,4.6
tck_000205,2025-10-09 16:57,2025-10-10 16:15,2025-10-10 23:40,closed,medium,bug report,email,agt_001,dep_01,seg_04,57,0,23.31,30.72,4.3
tck_000206,2025-10-09 16:14,2025-10-11 23:08,2025-10-11 23:38,closed,low,integration issue,chat,agt_014,dep_05,seg_03,96,0,54.90,55.40,5.0
tck_000207,2025-10-09 10:51,2025-10-09 17:49,2025-10-10 03:52,resolved,high,feature request,email,agt_008,dep_03,seg_02,16,1,6.97,17.02,2.7
tck_000208,2025-10-09 14:39,2025-10-10 05:41,2025-10-10 21:21,closed,medium,bug report,chat,agt_017,dep_01,seg_04,57,0,15.04,30.70,4.9
tck_000209,2025-10-09 08:55,2025-10-10 19:29,2025-10-10 19:59,closed,medium,data export,phone,agt_016,dep_05,seg_05,64,0,34.58,35.08,4.8
tck_000210,2025-10-09 12:27,2025-10-10 06:09,,pending,low,billing question,portal,agt_005,dep_02,seg_04,115,1,17.70,5627.53,
tck_000211,2025-10-09 11:08,2025-10-09 18:53,2025-10-10 15:33,resolved,medium,bug report,email,agt_004,dep_01,seg_03,48,0,7.77,28.42,4.6
tck_000212,2025-10-09 11:57,2025-10-09 22:14,2025-10-10 07:07,closed,medium,onboarding help,phone,agt_018,dep_03,seg_02,43,0,10.29,19.18,4.4
tck_000213,2025-10-09 06:07,2025-10-09 19:31,2025-10-10 19:20,closed,medium,invoice dispute,email,agt_007,dep_02,seg_01,36,1,13.40,37.23,4.1
tck_000214,2025-10-09 15:26,2025-10-10 03:41,2025-10-10 12:23,closed,medium,login access,chat,agt_004,dep_01,seg_01,36,0,12.26,20.96,4.8
tck_000215,2025-10-09 14:58,2025-10-09 17:13,2025-10-09 22:52,closed,critical,feature request,chat,agt_008,dep_03,seg_02,7,1,2.26,7.91,3.5
tck_000216,2025-10-10 11:43,2025-10-11 04:58,2025-10-13 01:07,closed,low,bug report,phone,agt_017,dep_01,seg_04,115,0,17.26,61.41,4.8
tck_000217,2025-10-10 11:29,2025-10-10 23:11,2025-10-13 14:14,closed,medium,bug report,chat,agt_001,dep_01,seg_02,43,1,11.71,74.76,4.2
tck_000218,2025-10-10 14:49,2025-10-10 18:06,2025-10-11 22:26,closed,high,login access,chat,agt_003,dep_01,seg_03,18,1,3.29,31.63,3.3
tck_000219,2025-10-10 15:43,2025-10-11 01:14,2025-10-11 12:35,resolved,medium,login access,email,agt_002,dep_01,seg_01,36,0,9.52,20.87,4.2
tck_000220,2025-10-10 11:53,2025-10-10 21:56,2025-10-12 01:53,closed,medium,login access,chat,agt_004,dep_01,seg_02,43,0,10.07,38.00,4.5
tck_000221,2025-10-10 09:41,2025-10-10 15:39,2025-10-10 18:28,closed,medium,login access,social,agt_001,dep_01,seg_02,43,0,5.98,8.79,4.5
tck_000222,2025-10-10 17:50,2025-10-12 00:48,2025-10-12 01:18,closed,low,onboarding help,email,agt_009,dep_03,seg_03,96,0,30.98,31.48,4.7
tck_000223,2025-10-10 14:30,2025-10-12 06:46,2025-10-12 22:51,closed,low,integration issue,chat,agt_015,dep_05,seg_02,86,0,40.28,56.37,4.4
tck_000224,2025-10-10 17:47,2025-10-11 03:35,2025-10-11 09:26,closed,medium,billing question,phone,agt_006,dep_02,seg_01,36,0,9.81,15.66,5.0
tck_000225,2025-10-10 15:43,2025-10-12 01:14,2025-10-12 01:44,closed,low,feature request,portal,agt_008,dep_03,seg_02,86,0,33.53,34.03,4.3
tck_000226,2025-10-10 19:44,2025-10-11 09:01,2025-10-11 09:31,resolved,medium,billing question,phone,agt_007,dep_02,seg_03,48,0,13.30,13.80,4.7
tck_000227,2025-10-10 11:21,2025-10-11 11:26,2025-10-11 11:56,closed,medium,feature request,portal,agt_008,dep_03,seg_03,48,0,24.10,24.60,4.5
tck_000228,2025-10-10 10:22,2025-10-10 13:00,2025-10-11 07:11,closed,high,onboarding help,email,agt_010,dep_03,seg_03,18,1,2.65,20.83,3.7
tck_000229,2025-10-11 16:33,2025-10-11 20:44,2025-10-12 03:19,closed,high,integration issue,email,agt_016,dep_05,seg_04,21,0,4.19,10.77,4.3
tck_000230,2025-10-11 16:06,2025-10-12 08:27,2025-10-12 20:11,closed,medium,feature request,portal,agt_008,dep_03,seg_02,43,0,16.36,28.09,4.0
tck_000231,2025-10-11 14:35,2025-10-13 01:31,2025-10-13 02:01,closed,low,onboarding help,chat,agt_018,dep_03,seg_02,86,0,34.95,35.45,4.7
tck_000232,2025-10-11 08:43,2025-10-11 20:39,2025-10-11 21:09,closed,medium,billing question,social,agt_005,dep_02,seg_04,57,0,11.94,12.44,4.7
tck_000233,2025-10-11 19:39,2025-10-13 02:57,2025-10-13 21:50,closed,low,onboarding help,email,agt_008,dep_03,seg_01,72,0,31.31,50.19,4.7
tck_000234,2025-10-11 12:05,2025-10-11 22:16,2025-10-13 23:09,resolved,low,bug report,chat,agt_002,dep_01,seg_01,72,0,10.18,59.08,4.4
tck_000235,2025-10-12 18:39,2025-10-12 20:30,2025-10-12 23:47,closed,critical,feature request,portal,agt_009,dep_03,seg_01,6,0,1.86,5.14,4.6
tck_000236,2025-10-12 18:12,2025-10-13 04:52,2025-10-14 15:28,closed,medium,feature request,chat,agt_008,dep_03,seg_04,57,0,10.67,45.27,4.4
tck_000237,2025-10-12 14:47,2025-10-12 22:24,2025-10-12 22:54,closed,high,onboarding help,email,agt_009,dep_03,seg_03,18,0,7.62,8.12,5.0
tck_000238,2025-10-12 11:20,2025-10-12 15:17,2025-10-13 04:20,closed,high,login access,chat,agt_003,dep_01,seg_04,21,0,3.97,17.01,4.7
tck_000239,2025-10-12 09:59,2025-10-13 00:17,2025-10-14 17:46,closed,medium,integration issue,portal,agt_015,dep_05,seg_02,43,1,14.30,55.78,3.1
tck_000240,2025-10-12 17:41,2025-10-13 10:08,2025-10-14 13:31,closed,medium,bug report,phone,agt_017,dep_01,seg_02,43,1,16.46,43.84,4.1
tck_000241,2025-10-12 13:16,2025-10-12 17:09,,open,high,bug report,email,agt_001,dep_01,seg_04,21,1,3.90,5554.72,
tck_000242,2025-10-13 10:28,2025-10-13 16:58,2025-10-14 07:53,closed,medium,login access,portal,agt_017,dep_01,seg_01,36,0,6.51,21.43,4.8
tck_000243,2025-10-13 10:23,2025-10-14 11:10,2025-10-14 14:54,closed,medium,bug report,portal,agt_004,dep_01,seg_04,57,0,24.79,28.53,4.0
tck_000244,2025-10-13 18:54,2025-10-15 02:45,2025-10-16 00:33,resolved,low,feature request,portal,agt_010,dep_03,seg_03,96,0,31.86,53.66,4.2
tck_000245,2025-10-13 11:57,2025-10-13 23:22,2025-10-14 01:58,closed,high,bug report,portal,agt_001,dep_01,seg_03,18,0,11.43,14.03,4.0
tck_000246,2025-10-13 14:55,2025-10-13 18:37,2025-10-13 23:20,closed,high,invoice dispute,email,agt_006,dep_02,seg_01,13,0,3.71,8.42,4.7
tck_000247,2025-10-13 18:02,2025-10-14 19:46,2025-10-15 21:07,closed,medium,invoice dispute,chat,agt_007,dep_02,seg_04,57,0,25.74,51.10,4.4
tck_000248,2025-10-13 10:58,2025-10-13 23:50,2025-10-16 17:36,resolved,medium,integration issue,phone,agt_014,dep_05,seg_03,48,1,12.87,78.65,3.8
tck_000249,2025-10-13 09:11,2025-10-13 17:31,2025-10-15 08:19,closed,low,billing question,email,agt_006,dep_02,seg_01,72,0,8.33,47.15,5.0
tck_000250,2025-10-13 14:10,2025-10-14 07:39,2025-10-16 23:52,resolved,low,bug report,email,agt_001,dep_01,seg_04,115,0,17.49,81.72,4.8
tck_000251,2025-10-13 15:18,2025-10-14 10:23,2025-10-14 23:58,closed,medium,data export,email,agt_015,dep_05,seg_03,48,0,19.08,32.68,4.4
tck_000252,2025-10-13 11:29,2025-10-14 21:48,,pending,low,feature request,email,agt_010,dep_03,seg_03,96,1,34.32,5532.50,
tck_000253,2025-10-13 14:56,2025-10-13 22:38,2025-10-14 00:09,closed,high,invoice dispute,email,agt_007,dep_02,seg_03,18,0,7.70,9.23,4.7
tck_000254,2025-10-13 06:33,2025-10-13 08:32,2025-10-13 21:54,closed,high,feature request,chat,agt_009,dep_03,seg_03,18,0,1.99,15.36,5.0
tck_000255,2025-10-13 10:56,2025-10-14 07:01,2025-10-14 12:09,closed,low,login access,email,agt_017,dep_01,seg_03,96,0,20.09,25.22,4.3
tck_000256,2025-10-13 12:23,2025-10-15 01:33,2025-10-17 04:08,closed,low,integration issue,email,agt_016,dep_05,seg_03,96,0,37.18,87.76,3.4
tck_000257,2025-10-13 16:28,2025-10-14 00:44,2025-10-20 10:37,closed,medium,integration issue,phone,agt_015,dep_05,seg_03,48,1,8.27,162.17,2.9
tck_000258,2025-10-13 19:27,2025-10-13 20:17,2025-10-14 03:26,resolved,critical,bug report,email,agt_001,dep_01,seg_01,6,1,0.84,8.00,2.9
tck_000259,2025-10-13 12:12,2025-10-14 02:07,2025-10-15 06:46,closed,medium,onboarding help,phone,agt_010,dep_03,seg_05,64,0,13.92,42.57,4.8
tck_000260,2025-10-13 11:42,2025-10-14 02:52,2025-10-15 16:46,closed,medium,integration issue,email,agt_014,dep_05,seg_05,64,0,15.17,53.07,4.3
tck_000261,2025-10-13 19:36,2025-10-13 21:09,2025-10-14 10:11,closed,critical,integration issue,portal,agt_014,dep_05,seg_02,7,1,1.55,14.59,3.6
tck_000262,2025-10-13 14:49,2025-10-13 17:50,2025-10-14 22:25,resolved,high,feature request,portal,agt_018,dep_03,seg_03,18,1,3.03,31.60,2.7
tck_000263,2025-10-13 20:33,2025-10-13 21:47,2025-10-14 03:13,closed,critical,invoice dispute,email,agt_005,dep_02,seg_03,8,0,1.24,6.67,4.5
tck_000264,2025-10-13 10:47,2025-10-13 13:58,2025-10-13 17:23,closed,high,login access,chat,agt_017,dep_01,seg_03,18,0,3.20,6.62,4.8
tck_000265,2025-10-13 06:30,2025-10-13 16:18,2025-10-14 11:14,closed,medium,invoice dispute,portal,agt_006,dep_02,seg_03,48,0,9.81,28.74,4.7
tck_000266,2025-10-13 13:34,2025-10-14 06:49,2025-10-15 14:16,closed,low,bug report,email,agt_017,dep_01,seg_03,96,0,17.26,48.71,5.0
tck_000267,2025-10-13 09:30,2025-10-13 23:23,2025-10-13 23:53,closed,medium,billing question,email,agt_006,dep_02,seg_03,48,0,13.88,14.38,4.7
tck_000268,2025-10-13 09:06,2025-10-16 06:25,2025-10-16 06:55,closed,low,feature request,email,agt_009,dep_03,seg_01,72,0,69.32,69.82,4.6
tck_000269,2025-10-13 16:50,2025-10-14 09:50,2025-10-14 19:10,closed,medium,bug report,phone,agt_003,dep_01,seg_05,64,0,17.01,26.34,4.2
tck_000270,2025-10-13 17:22,2025-10-13 19:29,2025-10-14 06:07,closed,high,login access,chat,agt_003,dep_01,seg_02,16,0,2.13,12.76,4.4
tck_000271,2025-10-14 09:51,2025-10-15 07:50,2025-10-15 16:59,closed,medium,feature request,portal,agt_008,dep_03,seg_02,43,0,21.99,31.13,4.5
tck_000272,2025-10-14 18:23,2025-10-16 21:49,2025-10-17 01:49,closed,low,bug report,email,agt_003,dep_01,seg_03,96,0,51.44,55.44,4.9
tck_000273,2025-10-14 08:04,2025-10-14 10:13,2025-10-14 11:29,resolved,critical,invoice dispute,email,agt_005,dep_02,seg_03,8,0,2.15,3.43,4.5
tck_000274,2025-10-14 11:58,2025-10-15 02:59,2025-10-15 03:51,closed,low,billing question,email,agt_005,dep_02,seg_03,96,0,15.03,15.90,4.9
tck_000275,2025-10-14 15:34,2025-10-14 23:19,2025-10-15 11:34,closed,medium,billing question,phone,agt_005,dep_02,seg_04,57,0,7.76,20.01,4.6
tck_000276,2025-10-14 15:31,2025-10-14 20:44,2025-10-14 21:14,closed,high,billing question,email,agt_006,dep_02,seg_01,13,0,5.22,5.72,5.0
tck_000277,2025-10-14 16:41,2025-10-15 09:38,2025-10-15 10:08,closed,low,billing question,chat,agt_005,dep_02,seg_04,115,0,16.95,17.45,5.0
tck_000278,2025-10-14 09:18,2025-10-14 12:10,2025-10-15 02:06,closed,high,bug report,chat,agt_017,dep_01,seg_04,21,0,2.88,16.80,4.1
tck_000279,2025-10-14 16:46,2025-10-14 23:23,2025-10-15 08:37,closed,medium,login access,email,agt_002,dep_01,seg_02,43,0,6.63,15.86,5.0
tck_000280,2025-10-14 17:52,2025-10-14 20:54,2025-10-14 21:24,closed,high,login access,chat,agt_001,dep_01,seg_01,13,0,3.03,3.53,5.0
tck_000281,2025-10-14 06:59,2025-10-14 15:26,2025-10-14 20:24,closed,medium,billing question,email,agt_006,dep_02,seg_02,43,0,8.46,13.43,4.3
tck_000282,2025-10-14 17:00,2025-10-15 14:49,2025-10-15 15:19,closed,medium,invoice dispute,email,agt_005,dep_02,seg_01,36,0,21.83,22.33,3.9
tck_000283,2025-10-14 13:20,2025-10-15 16:59,2025-10-15 17:29,closed,medium,login access,chat,agt_001,dep_01,seg_01,36,0,27.66,28.16,5.0
tck_000284,2025-10-14 13:20,2025-10-15 05:23,2025-10-15 13:11,closed,medium,onboarding help,chat,agt_009,dep_03,seg_03,48,0,16.06,23.85,5.0
tck_000285,2025-10-14 18:39,2025-10-14 22:34,2025-10-15 13:41,closed,medium,billing question,chat,agt_006,dep_02,seg_04,57,0,3.93,19.04,4.2
tck_000286,2025-10-14 06:08,2025-10-14 16:01,2025-10-15 10:15,closed,medium,bug report,email,agt_004,dep_01,seg_02,43,0,9.89,28.12,4.7
tck_000287,2025-10-14 13:56,2025-10-15 19:47,2025-10-17 03:04,resolved,medium,integration issue,phone,agt_014,dep_05,seg_01,36,1,29.86,61.14,3.8
tck_000288,2025-10-14 20:33,2025-10-16 02:28,2025-10-16 17:11,closed,low,feature request,email,agt_009,dep_03,seg_01,72,0,29.93,44.64,4.2
tck_000289,2025-10-14 15:56,2025-10-16 01:24,2025-10-18 01:24,resolved,low,integration issue,chat,agt_015,dep_05,seg_03,96,0,33.48,81.48,4.9
tck_000290,2025-10-14 09:34,2025-10-14 15:13,2025-10-16 13:50,closed,medium,feature request,phone,agt_009,dep_03,seg_03,48,1,5.66,52.28,3.3
tck_000291,2025-10-14 18:00,2025-10-15 10:22,2025-10-17 13:46,closed,low,login access,email,agt_001,dep_01,seg_02,86,0,16.38,67.77,3.9
tck_000292,2025-10-14 10:16,2025-10-14 22:46,2025-10-14 23:16,closed,medium,login access,email,agt_017,dep_01,seg_01,36,0,12.51,13.01,4.5
tck_000293,2025-10-14 14:19,2025-10-14 17:36,2025-10-16 01:46,closed,high,bug report,chat,agt_017,dep_01,seg_03,18,1,3.30,35.46,3.1
tck_000294,2025-10-15 06:33,2025-10-15 08:39,2025-10-15 13:24,closed,high,onboarding help,portal,agt_010,dep_03,seg_05,24,0,2.11,6.86,4.6
tck_000295,2025-10-15 08:21,2025-10-15 13:20,2025-10-15 17:45,closed,medium,onboarding help,chat,agt_018,dep_03,seg_01,36,0,5.00,9.40,4.5
tck_000296,2025-10-15 14:47,2025-10-16 03:38,2025-10-16 06:06,closed,medium,onboarding help,chat,agt_009,dep_03,seg_02,43,0,12.85,15.33,5.0
tck_000297,2025-10-15 22:39,2025-10-16 20:30,2025-10-19 10:35,closed,medium,integration issue,email,agt_014,dep_05,seg_03,48,1,21.86,83.95,3.6
tck_000298,2025-10-15 17:00,2025-10-16 03:20,2025-10-16 10:17,closed,low,login access,phone,agt_017,dep_01,seg_05,129,0,10.35,17.29,4.8
tck_000299,2025-10-15 11:57,2025-10-15 21:11,2025-10-15 21:41,closed,medium,billing question,portal,agt_006,dep_02,seg_05,64,0,9.24,9.74,5.0
tck_000300,2025-10-15 19:23,2025-10-15 20:53,2025-10-15 22:02,closed,critical,billing question,portal,agt_006,dep_02,seg_01,6,0,1.52,2.67,4.5
tck_000301,2025-10-15 06:59,2025-10-16 02:03,2025-10-16 03:50,closed,low,login access,chat,agt_004,dep_01,seg_05,129,0,19.07,20.86,5.0
tck_000302,2025-10-15 10:24,2025-10-15 11:27,2025-10-16 18:57,closed,critical,bug report,email,agt_001,dep_01,seg_05,10,1,1.06,32.56,2.8
tck_000303,2025-10-15 14:28,2025-10-16 04:38,2025-10-16 05:20,resolved,medium,invoice dispute,chat,agt_005,dep_02,seg_03,48,0,14.18,14.88,4.6
tck_000304,2025-10-15 16:41,2025-10-15 20:17,2025-10-15 21:06,closed,high,invoice dispute,chat,agt_007,dep_02,seg_04,21,0,3.60,4.43,4.9
tck_000305,2025-10-15 08:12,2025-10-15 11:30,2025-10-16 19:38,closed,high,bug report,portal,agt_004,dep_01,seg_04,21,1,3.31,35.44,2.7
tck_000306,2025-10-15 08:54,2025-10-16 13:01,2025-10-16 13:31,closed,low,billing question,email,agt_007,dep_02,seg_01,72,0,28.12,28.62,4.8
tck_000307,2025-10-15 09:11,2025-10-15 11:20,2025-10-15 17:09,closed,critical,abuse report,portal,agt_011,dep_04,seg_02,7,1,2.15,7.97,3.4
tck_000308,2025-10-15 14:34,2025-10-15 20:21,2025-10-16 23:08,closed,high,invoice dispute,chat,agt_007,dep_02,seg_03,18,1,5.80,32.58,4.1
tck_000309,2025-10-15 21:12,2025-10-15 21:52,2025-10-15 23:00,closed,critical,billing question,chat,agt_007,dep_02,seg_01,6,0,0.68,1.81,5.0
tck_000310,2025-10-15 07:32,2025-10-15 18:20,2025-10-17 00:48,closed,medium,abuse report,chat,agt_012,dep_04,seg_04,57,0,10.81,41.28,4.6
tck_000311,2025-10-15 07:45,2025-10-15 21:17,2025-10-16 19:35,closed,medium,bug report,email,agt_004,dep_01,seg_03,48,0,13.54,35.84,4.9
tck_000312,2025-10-15 15:09,2025-10-16 02:33,2025-10-16 12:31,closed,medium,integration issue,phone,agt_015,dep_05,seg_04,57,0,11.42,21.37,4.9
tck_000313,2025-10-15 17:38,2025-10-15 23:03,2025-10-16 06:15,closed,high,login access,chat,agt_003,dep_01,seg_01,13,0,5.42,12.63,5.0
tck_000314,2025-10-15 09:11,2025-10-15 10:38,2025-10-16 09:56,resolved,high,login access,portal,agt_017,dep_01,seg_02,16,1,1.46,24.76,3.5
tck_000315,2025-10-15 14:29,2025-10-16 13:47,2025-10-16 14:17,closed,medium,bug report,portal,agt_003,dep_01,seg_03,48,0,23.30,23.80,4.7
tck_000316,2025-10-15 12:13,2025-10-16 01:15,2025-10-16 03:20,resolved,medium,login access,phone,agt_002,dep_01,seg_01,36,0,13.04,15.13,4.7
tck_000317,2025-10-15 13:46,2025-10-16 07:21,2025-10-16 07:51,resolved,medium,bug report,phone,agt_004,dep_01,seg_03,48,0,17.60,18.10,5.0
tck_000318,2025-10-15 14:26,2025-10-15 23:28,,open,medium,login access,portal,agt_001,dep_01,seg_04,57,1,9.04,5481.55,
tck_000319,2025-10-15 08:21,2025-10-16 02:49,2025-10-17 15:09,closed,low,bug report,chat,agt_004,dep_01,seg_02,86,0,18.47,54.80,4.4
tck_000320,2025-10-15 13:21,2025-10-15 22:25,2025-10-16 09:19,closed,medium,onboarding help,portal,agt_018,dep_03,seg_03,48,0,9.07,19.98,5.0
tck_000321,2025-10-16 05:24,2025-10-16 13:10,2025-10-16 19:02,resolved,high,onboarding help,social,agt_009,dep_03,seg_02,16,0,7.77,13.64,5.0
tck_000322,2025-10-16 09:28,2025-10-17 03:31,2025-10-17 08:41,closed,medium,onboarding help,chat,agt_009,dep_03,seg_01,36,0,18.06,23.23,4.8
tck_000323,2025-10-16 16:33,2025-10-17 00:16,2025-10-17 15:27,closed,medium,login access,email,agt_017,dep_01,seg_03,48,0,7.72,22.91,4.8
